"timeMillisSpent","calculateCountPerSecond"
3695,4
11044,0
14689,0
18299,2
21908,0
25550,0
29292,1
33156,1
36865,0
40514,0
44124,0
47930,0
51593,1
55213,0
58964,0
62674,1
66447,0
70157,0
77666,0
81345,1
85031,0
88690,0
92593,0
96252,1
99900,1
107425,1
111266,0
115058,0
118812,0
122487,1
126134,0
129875,0
133573,0
137239,0
140804,1
144408,0
148095,0
155593,1
159229,0
162865,0
170148,0
173762,0
177463,0
181136,0
184961,0
192326,0
199693,0
203363,0
207037,0
210659,0
221871,0
225666,0
233174,1
236759,0
240552,0
244224,0
247862,0
251521,0
255180,0
258987,0
262714,0
266362,0
270051,1
273636,0
277466,0
281145,0
284749,0
288407,0
292136,1
295724,0
299521,0
303153,0
306828,1
310580,1
314271,1
317917,1
321552,0
325368,1
328982,1
332884,0
336541,0
340167,0
343818,0
347630,1
351230,0
354903,0
358777,0
362401,0
366168,1
369854,0
373560,1
377186,0
380844,0
384685,0
388308,0
391947,0
395604,0
399288,0
403002,0
406692,0
410288,0
413989,0
417580,0
421227,1
424943,1
428783,0
432444,0
436036,0
439874,0
443454,1
447085,0
450667,0
454429,0
458061,0
461747,0
465409,0
469094,1
472849,0
476621,0
480187,0
487644,0
491254,0
494889,0
498565,0
502144,0
505787,0
509577,0
513206,0
516911,0
520523,0
524157,0
527819,0
531480,0
535127,1
538993,0
542660,0
546255,1
549873,0
553605,1
557344,0
561058,0
564769,0
568477,0
572262,1
576005,0
579682,0
583382,0
587234,0
591084,0
594677,0
598371,0
601951,0
