"timeMillisSpent","calculateCountPerSecond"
4572,45
9121,0
13498,0
17744,0
22135,0
26505,0
26505,2000
30812,1
35162,0
39659,0
39659,1000
43926,2
48151,0
52411,0
52411,1000
56802,15
56802,1000
61328,5
61328,2000
65637,0
65637,1000
69888,22
74295,0
78526,1
82902,0
87247,0
91557,0
91558,1000
95861,1
100119,0
104531,0
108762,0
113063,0
117344,0
121646,0
121646,2000
126199,2
130582,0
135138,0
139598,0
144110,0
148321,0
148321,1000
152659,1
152659,1000
157151,1
161536,0
161537,1000
166080,1
170419,0
174767,0
174767,1000
179178,90
183686,0
187909,0
192193,0
192193,2000
196740,73
201049,0
201049,2000
205312,0
209702,0
209702,2000
214067,2
218435,0
218435,1000
223005,1
227417,0
227418,3000
231709,12
236168,0
240721,0
245000,1
249527,0
254026,1
258393,1
262700,0
262701,3000
267016,0
271374,0
271374,2000
275784,1
280002,0
284341,0
288753,0
293184,0
297502,0
302111,0
302111,1000
306340,1
310691,0
315087,0
319678,0
324046,0
328334,0
332519,0
336944,0
341186,0
345467,0
349784,0
354179,0
358563,0
362843,0
367375,0
376141,0
380345,0
384693,0
388938,0
393327,0
397473,0
401810,0
406208,0
406209,4000
410592,8
414995,0
419305,0
423699,0
428202,0
428202,1000
432508,0
436855,0
441347,0
445700,0
449989,0
454406,0
458988,0
463356,0
467762,0
472112,1
476365,0
476365,2000
480573,1
480573,1000
484920,19
484921,4000
489194,10
493516,0
497896,0
502373,0
506862,0
511156,0
515521,0
519878,0
524294,0
528569,0
532877,0
537166,0
537167,2000
541488,1
545966,0
550361,0
554594,1
558848,0
563253,0
567705,0
572138,0
576647,0
580871,0
585203,1
589409,0
593983,0
593983,1000
598255,47
602543,0
