"timeMillisSpent","usedMemory","maxMemory"
4309,9251632,1834483712
8620,9622904,1834483712
8621,9622904,1834483712
12930,9965648,1834483712
17485,10300272,1834483712
21691,10647104,1834483712
26260,11002048,1834483712
30804,11355128,1834483712
35279,11698032,1834483712
39504,12106736,1834483712
43810,12451264,1834483712
48093,12827136,1834483712
52505,13010808,1834483712
56805,13353624,1834483712
61014,13700456,1834483712
65506,14035984,1834483712
69712,14378832,1834483712
74084,14713488,1834483712
78333,15077152,1834483712
82728,15412280,1834483712
87329,15771800,1834483712
91881,16114656,1834483712
96326,16457464,1834483712
100587,16810688,1834483712
104961,17179488,1834483712
104963,17179488,1834483712
109615,28779816,1834483712
109616,28779816,1834483712
114010,31972968,1834483712
118317,32320424,1834483712
122724,32677968,1834483712
127296,33031904,1834483712
127296,33031904,1834483712
131707,33389728,1834483712
136261,33766736,1834483712
140755,33991448,1834483712
140756,34159064,1834483712
145115,34536424,1834483712
145116,34536424,1834483712
149443,35773432,1834483712
153856,35948896,1834483712
158166,36291664,1834483712
162468,4714936,1834483712
166795,5045032,1834483712
171109,5383232,1834483712
175585,5721432,1834483712
179917,6059632,1834483712
184207,6397832,1834483712
188721,6736032,1834483712
193019,7082440,1834483712
197555,7420640,1834483712
201811,7750656,1834483712
206041,8088856,1834483712
210345,8427056,1834483712
214661,8765256,1834483712
214662,8765256,1834483712
219212,9433488,1834483712
219212,9433488,1834483712
223748,10431720,1834483712
228223,10769920,1834483712
228223,10769920,1834483712
232409,11454552,1834483712
236716,11804888,1834483712
236717,11804888,1834483712
241283,12820552,1834483712
241284,12820552,1834483712
245798,13814928,1834483712
250213,14145008,1834483712
254809,14475048,1834483712
259344,14806304,1834483712
263586,15474520,1834483712
267890,15812720,1834483712
272161,16159128,1834483712
280757,16827456,1834483712
280758,16827456,1834483712
285011,17507800,1834483712
289358,17841720,1834483712
289359,17841720,1834483712
293724,18509928,1834483712
297994,18848128,1834483712
297994,18848128,1834483712
302386,19516360,1834483712
306962,19854560,1834483712
311266,20192760,1834483712
315611,20531096,1834483712
319997,20869296,1834483712
324269,21207856,1834483712
328639,21538208,1834483712
333027,21876408,1834483712
333027,21876408,1834483712
337276,22544648,1834483712
341690,22882848,1834483712
346012,23229256,1834483712
350262,23575664,1834483712
354689,23913864,1834483712
359125,24252064,1834483712
363641,24590264,1834483712
368024,24928464,1834483712
372527,25266664,1834483712
376775,25613072,1834483712
381129,25943704,1834483712
385518,26274008,1834483712
389927,26604640,1834483712
394281,27264968,1834483712
398831,27264968,1834483712
403128,27595392,1834483712
407533,27925440,1834483712
412010,28259544,1834483712
416245,28593648,1834483712
420532,28923656,1834483712
424854,29253840,1834483712
429108,29584592,1834483712
433405,29918696,1834483712
437810,30249104,1834483712
442159,30579512,1834483712
446724,30909520,1834483712
451321,31239592,1834483712
459963,31899792,1834483712
464212,32230096,1834483712
472948,32891360,1834483712
477254,33225464,1834483712
481794,33555488,1834483712
486111,33885896,1834483712
490400,34215936,1834483712
490401,34215936,1834483712
494706,8021040,1834483712
499082,8476016,1834483712
499082,8476016,1834483712
503459,8919760,1834483712
507714,8919760,1834483712
511999,9358360,1834483712
516581,9805128,1834483712
520880,10251896,1834483712
525411,10251896,1834483712
529657,10690944,1834483712
534072,11137712,1834483712
538239,11584480,1834483712
542565,12031248,1834483712
546894,12031248,1834483712
551236,12494432,1834483712
555562,12941200,1834483712
559981,13387968,1834483712
564288,13387968,1834483712
568663,13834736,1834483712
573190,14273816,1834483712
577487,14732400,1834483712
581949,14732400,1834483712
586343,15171000,1834483712
590693,15611368,1834483712
590693,15611368,1834483712
595018,16488920,1834483712
599409,16935688,1834483712
603819,17382456,1834483712
