"timeMillisSpent","calculateCountPerSecond"
4267,11
8565,0
13056,0
17347,0
21605,0
25944,0
30256,0
34765,0
38980,0
43529,0
47813,0
52322,1
56696,0
61246,0
65446,0
69758,0
74255,0
78545,0
82788,0
87079,0
91314,1
95587,0
99900,0
104302,0
108805,0
113101,0
117459,0
121738,0
125947,1
130296,0
134699,0
139161,0
143451,0
147920,0
152453,0
156731,0
161080,0
161081,1000
165197,2
169724,1
173964,0
178476,0
182814,0
187204,0
191735,0
195984,0
200245,0
204780,0
209269,0
213549,1
217791,0
222037,0
226305,0
230633,0
235181,0
239542,0
243916,0
248277,0
252646,0
256931,0
261131,0
265437,0
269947,1
274434,0
278669,1
282940,0
287299,0
291566,1
295815,0
299998,0
304297,0
308473,0
312695,0
316928,0
321274,0
321274,1000
325537,3
329834,0
334355,0
338661,0
343018,0
347192,0
351395,0
355532,0
359789,0
364130,0
368445,0
372656,0
376935,0
381351,0
385869,0
390027,0
394589,1
398886,0
403243,0
407522,0
411911,0
416310,0
420589,0
425053,0
429466,0
433704,0
438064,1
442343,0
446568,1
450924,0
455259,0
459625,0
463782,0
468240,0
472415,0
476704,0
480982,0
485559,0
490138,0
494445,0
498580,0
502740,0
507204,0
511408,0
515700,0
520222,0
524548,0
528718,0
533004,0
537205,0
541415,0
545695,0
550019,0
554512,0
559087,0
563390,0
567662,0
571982,0
576486,0
580716,0
585172,0
589538,1
593815,0
598176,0
602485,0
