"timeMillisSpent","score"
3,"0hard/-598958soft"
4,"0hard/-586323soft"
7,"0hard/-584975soft"
19,"0hard/-561271soft"
20,"0hard/-556220soft"
21,"0hard/-554595soft"
24,"0hard/-521383soft"
25,"0hard/-521150soft"
54,"0hard/-514519soft"
56,"0hard/-509638soft"
187,"0hard/-494161soft"
207,"0hard/-492859soft"
325,"0hard/-492125soft"
411,"0hard/-491691soft"
424,"0hard/-491618soft"
519,"0hard/-491139soft"
522,"0hard/-484492soft"
574,"0hard/-481917soft"
595,"0hard/-481523soft"
597,"0hard/-476198soft"
597,"0hard/-475071soft"
611,"0hard/-467478soft"
678,"0hard/-464572soft"
