"timeMillisSpent","calculateCountPerSecond"
4273,257
8741,0
13037,0
17367,2
21676,0
26014,0
30207,0
34560,0
38831,0
43336,1
47908,0
56544,0
60829,0
65133,0
69644,0
74079,1
78356,0
82726,0
87041,0
91575,0
95889,0
100232,0
104496,0
108687,0
113040,0
117250,0
121486,0
125890,0
130100,0
134565,0
138838,0
143295,1
147781,0
152094,0
156325,0
160618,0
164924,0
169151,0
173665,0
177969,1
182201,0
186384,0
190838,0
195209,0
199719,0
203936,0
208456,0
212652,0
216896,0
221081,0
225278,0
229580,0
233779,0
242604,0
247153,0
251533,1
255902,0
260179,0
264715,0
269015,0
273409,0
277613,0
281849,0
286277,0
290528,0
294781,0
299117,0
308017,0
312274,0
325016,0
329400,0
333659,0
342453,0
346991,0
355503,0
364253,0
377608,0
381840,0
386113,0
390291,0
394627,0
407825,0
416595,0
420959,0
425221,0
442603,0
451256,0
459731,0
464051,0
468508,0
472902,0
481485,0
486001,0
498614,0
502905,0
507260,0
516017,0
520193,0
529004,0
533299,0
537439,0
546093,0
554864,0
559084,0
563441,0
580659,0
584821,0
589162,0
597793,0
602306,0
