"timeMillisSpent","calculateCountPerSecond"
4401,29
8716,0
13135,0
17640,0
22138,0
26492,0
31003,0
35553,0
39882,0
44432,0
48791,0
53083,0
57417,0
61952,1
66378,0
70892,0
75257,0
79683,0
84182,0
88491,0
93045,0
97420,1
101810,0
106025,0
110427,0
114685,0
119056,0
123392,0
127795,0
132117,0
136477,0
141029,0
145363,0
149740,0
153947,0
158265,0
162569,0
166969,0
171519,0
176111,0
180657,0
185171,0
189521,0
193870,1
198297,0
202611,0
206827,0
211188,0
215731,0
220019,0
224371,0
228772,0
233180,0
237556,0
242023,0
246607,0
250859,0
255234,0
259491,0
263927,0
268180,0
272552,0
277068,0
281551,0
286077,0
290528,1
294822,0
299122,0
303357,0
307676,0
312057,1
316334,0
320903,0
325144,0
329685,0
334223,0
338614,0
343147,0
347521,0
352051,0
356479,0
360822,0
365133,0
369444,0
373918,0
378371,0
382874,1
387127,0
391653,0
395934,0
400403,0
404600,0
408929,0
413478,0
417818,0
422339,0
426692,0
431022,0
435352,0
439701,0
444021,0
448555,0
452930,0
457458,0
461765,0
466056,0
470371,0
474611,0
478955,0
483282,0
487813,0
492075,0
496598,0
500861,0
505353,0
509731,0
514302,0
518626,0
523152,0
527488,0
531707,0
536071,0
540321,0
544632,0
548898,0
553169,0
557527,0
561870,0
566183,0
570569,0
575045,0
579573,0
584105,0
588378,0
592870,0
597424,0
601799,0
