"timeMillisSpent","calculateCountPerSecond"
4534,26
4534,1000
8877,170
13294,0
17564,0
17564,1000
22122,3
26472,0
30883,0
35291,0
39829,0
44214,0
48561,0
52947,0
57468,0
62017,0
66302,0
70545,0
74976,2
79369,0
83712,0
83712,1000
87969,3
92301,0
96698,1
100871,0
105274,0
109621,0
113957,0
113958,1000
118359,0
122650,0
126962,0
131213,0
135537,0
139908,0
144309,0
144309,1000
148705,2
153070,1
157276,0
161524,0
165757,0
170050,0
174438,0
178969,0
183325,0
187740,0
191950,0
196283,0
200601,0
205121,0
205121,3000
209480,0
209480,1000
213772,8
218145,0
222711,0
227071,0
231484,0
235877,2
240196,0
244577,0
249004,0
253339,0
257534,0
261925,0
266411,0
270780,0
275109,0
279326,0
283794,0
288014,0
292275,0
296820,0
301155,2
305413,0
309734,0
314110,0
318379,0
322852,0
327160,0
331561,0
335923,0
340295,0
344702,1
349070,0
353455,0
357739,0
362076,0
366656,0
371028,0
375263,0
379767,0
384133,0
388411,0
392663,0
397199,1
401563,0
405927,0
405927,1000
410247,22
414559,0
414560,1000
418796,0
423119,0
423120,1000
427566,282
431957,0
436500,0
440810,0
440811,2000
445047,5
449569,0
454060,0
458355,1
462727,0
467080,0
471540,0
471540,1000
475884,20
480361,0
484802,0
484803,2000
489148,2
489148,2000
493378,4
497629,0
502007,0
506365,0
510826,0
515084,0
519320,0
523465,0
527795,0
527796,2000
532148,3
532148,1000
536682,5
540900,0
545399,0
545399,4000
549709,10
549709,1000
553982,5
558297,0
558297,1000
562678,4
566897,0
571063,0
575582,0
579998,0
584437,0
588722,0
593114,0
597438,0
597438,3000
601819,0
