"timeMillisSpent","calculateCountPerSecond"
4547,14
8907,0
13199,0
17536,0
22095,0
22095,1000
26381,2
30707,0
34872,0
39281,0
43549,0
47900,0
47901,4000
52199,1
52200,1000
56461,81
60872,0
65202,0
69763,0
69763,2000
74321,8
78809,0
83020,0
87387,0
91741,0
96245,2
100480,0
100480,2000
104813,1
109110,0
113610,0
113610,2000
118020,0
118020,2000
122323,2
126625,0
130972,0
135312,1
139826,0
144186,0
148522,0
148522,1000
152858,9
157282,0
161541,0
165940,0
170281,0
178977,0
183275,0
187639,0
192195,0
192195,1000
196614,6
196614,1000
200929,24
200929,3000
205333,0
205333,1000
209640,112
214174,1
218728,0
227464,0
232018,0
236384,0
236384,2000
240768,0
245020,0
249579,0
253840,0
258242,0
262742,0
266968,0
271296,0
275838,0
280249,0
280249,2000
284714,71
284714,3000
288985,10
293497,0
297870,1
302115,0
306287,0
310825,0
315116,0
319406,0
323775,0
328288,0
332584,0
337074,0
341463,0
341464,3000
345821,4
350186,0
354620,0
358890,0
363191,0
367489,0
371867,0
376178,0
380443,0
384772,0
389249,0
393538,0
397876,0
402175,0
406575,1
410808,0
428221,0
432492,0
436818,0
441376,0
445850,0
450218,0
454521,0
463152,0
467479,1
471832,0
476248,0
484867,0
497784,0
502151,0
506457,0
510949,0
515224,0
519593,0
523951,0
528231,0
532758,0
537349,0
541636,0
545924,0
545924,1000
550313,64
559370,0
563645,0
568029,0
572341,0
576713,0
581078,0
585352,0
589784,0
594064,0
598567,1
602990,0
