"timeMillisSpent","score"
7,"0hard/-126362465soft"
26,"0hard/-126084734soft"
47,"0hard/-122836322soft"
60,"0hard/-119761502soft"
75,"0hard/-118080553soft"
91,"0hard/-117971506soft"
108,"0hard/-117838720soft"
129,"0hard/-117656696soft"
148,"0hard/-117579060soft"
172,"0hard/-117550040soft"
198,"0hard/-116994841soft"
221,"0hard/-116985855soft"
274,"0hard/-116925416soft"
392,"0hard/-116874626soft"
436,"0hard/-116207770soft"
546,"0hard/-116178318soft"
608,"0hard/-116147503soft"
1216,"0hard/-116125471soft"
1305,"0hard/-116056655soft"
1566,"0hard/-115879160soft"
1737,"0hard/-115838055soft"
2610,"0hard/-115816056soft"
