"timeMillisSpent","score"
1224,"0hard/-40726267soft"
1758,"0hard/-40680442soft"
1797,"0hard/-40595005soft"
1836,"0hard/-40559933soft"
1862,"0hard/-40546956soft"
1882,"0hard/-40546202soft"
2057,"0hard/-40544122soft"
2096,"0hard/-40522819soft"
2175,"0hard/-40522748soft"
2214,"0hard/-40519986soft"
2253,"0hard/-40497995soft"
2331,"0hard/-40492299soft"
2505,"0hard/-40467029soft"
2567,"0hard/-40314115soft"
2598,"0hard/-40312361soft"
2636,"0hard/-40306484soft"
2675,"0hard/-40305263soft"
2713,"0hard/-40272849soft"
2898,"0hard/-40245230soft"
2963,"0hard/-40243857soft"
2996,"0hard/-40170114soft"
3074,"0hard/-40169885soft"
3232,"0hard/-40073014soft"
3271,"0hard/-40072479soft"
3413,"0hard/-40050173soft"
3436,"0hard/-39979830soft"
3458,"0hard/-39975831soft"
3572,"0hard/-39972597soft"
3729,"0hard/-39972407soft"
3768,"0hard/-39971280soft"
3845,"0hard/-39858235soft"
3883,"0hard/-39818720soft"
3960,"0hard/-39816190soft"
3999,"0hard/-39805392soft"
4114,"0hard/-39774514soft"
4193,"0hard/-39752747soft"
4352,"0hard/-39751768soft"
6655,"0hard/-39710533soft"
6847,"0hard/-39706962soft"
6886,"0hard/-39706050soft"
6923,"0hard/-39692136soft"
6962,"0hard/-39690388soft"
7070,"0hard/-39684941soft"
7112,"0hard/-39665304soft"
7153,"0hard/-39664507soft"
7196,"0hard/-39597209soft"
7218,"0hard/-39542940soft"
7240,"0hard/-39540188soft"
7281,"0hard/-39538915soft"
7403,"0hard/-39519298soft"
7445,"0hard/-39493209soft"
7466,"0hard/-39460441soft"
7507,"0hard/-39453004soft"
7778,"0hard/-39449405soft"
7802,"0hard/-39437398soft"
7888,"0hard/-39404646soft"
7910,"0hard/-39404380soft"
7977,"0hard/-39396999soft"
8112,"0hard/-39369745soft"
8133,"0hard/-39368307soft"
8175,"0hard/-39367969soft"
8261,"0hard/-39345163soft"
8326,"0hard/-39318073soft"
8348,"0hard/-39316579soft"
8370,"0hard/-39296680soft"
8412,"0hard/-39296112soft"
8434,"0hard/-39292598soft"
8456,"0hard/-39257545soft"
8478,"0hard/-39219399soft"
8499,"0hard/-39218459soft"
8543,"0hard/-39214046soft"
8606,"0hard/-39212743soft"
8628,"0hard/-39207031soft"
8670,"0hard/-39206897soft"
8692,"0hard/-39195129soft"
8777,"0hard/-39184692soft"
9157,"0hard/-39176121soft"
9519,"0hard/-39089179soft"
10539,"0hard/-39056337soft"
10578,"0hard/-39049610soft"
10902,"0hard/-38988577soft"
10925,"0hard/-38986435soft"
11032,"0hard/-38984855soft"
11053,"0hard/-38961158soft"
11074,"0hard/-38957498soft"
11095,"0hard/-38951292soft"
11116,"0hard/-38929086soft"
15736,"0hard/-38915264soft"
15778,"0hard/-38894443soft"
15839,"0hard/-38884975soft"
15943,"0hard/-38864842soft"
15964,"0hard/-38790177soft"
16007,"0hard/-38788513soft"
16315,"0hard/-38747412soft"
16337,"0hard/-38739604soft"
16380,"0hard/-38728527soft"
16402,"0hard/-38718343soft"
16423,"0hard/-38718058soft"
16444,"0hard/-38708642soft"
16482,"0hard/-38706042soft"
16649,"0hard/-38697134soft"
16691,"0hard/-38696585soft"
16733,"0hard/-38695638soft"
16754,"0hard/-38643615soft"
16776,"0hard/-38642384soft"
16799,"0hard/-38640310soft"
16843,"0hard/-38636979soft"
17654,"0hard/-38626883soft"
17675,"0hard/-38619658soft"
17697,"0hard/-38619506soft"
17741,"0hard/-38611007soft"
18459,"0hard/-38575934soft"
18523,"0hard/-38526277soft"
18560,"0hard/-38520494soft"
18651,"0hard/-38519674soft"
18673,"0hard/-38519389soft"
18778,"0hard/-38475429soft"
18799,"0hard/-38461403soft"
18882,"0hard/-38458285soft"
18904,"0hard/-38411159soft"
19831,"0hard/-38406905soft"
19852,"0hard/-38372415soft"
19873,"0hard/-38369997soft"
19947,"0hard/-38352211soft"
19986,"0hard/-38346272soft"
20060,"0hard/-38309590soft"
20135,"0hard/-38306584soft"
20209,"0hard/-38303117soft"
20320,"0hard/-38298344soft"
20358,"0hard/-38279106soft"
20434,"0hard/-38230648soft"
20588,"0hard/-38230245soft"
20747,"0hard/-38192172soft"
20790,"0hard/-38172204soft"
20812,"0hard/-38171762soft"
20834,"0hard/-38168262soft"
20876,"0hard/-38158096soft"
20898,"0hard/-38149011soft"
20920,"0hard/-38132849soft"
20941,"0hard/-38128445soft"
20982,"0hard/-38127699soft"
21005,"0hard/-38088080soft"
21025,"0hard/-38087791soft"
21046,"0hard/-38086861soft"
21151,"0hard/-38077680soft"
21192,"0hard/-38073732soft"
21235,"0hard/-38042177soft"
21256,"0hard/-38038619soft"
21277,"0hard/-38038168soft"
