"timeMillisSpent","calculateCountPerSecond"
3625,4
14641,0
18302,0
21937,1
25586,0
36723,0
40437,0
47939,0
51564,0
55298,0
62619,0
69898,0
77164,0
84774,1
92146,0
95815,0
103451,0
111048,0
114708,0
118237,0
121994,0
136654,0
144262,0
147874,3
158829,0
166198,0
173771,0
177478,0
181356,0
185013,0
188692,2
192321,0
195929,0
218039,0
225490,0
229307,0
233039,0
240368,1
243973,0
247658,0
262283,0
265979,0
276946,0
284205,0
287805,1
291408,0
298858,0
302595,0
306225,2
309886,0
317221,0
320868,0
328415,0
332014,0
335473,0
342830,1
346490,0
350158,1
353786,0
357504,0
361089,0
368535,0
375923,0
390740,0
398073,0
405264,0
408805,0
416145,0
419764,0
423490,0
427162,0
434522,1
445570,0
449231,0
452927,0
456806,0
460671,0
464320,0
467976,0
475439,0
482915,0
494039,0
497723,0
508774,0
516095,0
519839,0
523705,0
538478,0
549479,0
553259,0
556907,0
564396,0
567999,0
571752,1
575424,0
578998,1
586247,0
597094,0
600785,0
