"timeMillisSpent","calculateCountPerSecond"
4331,44
8653,0
12990,0
17375,0
21847,0
21847,1000
26203,197
30424,0
30424,1000
34663,2
39004,0
43343,0
47625,0
51953,0
56301,0
60677,0
64943,0
69424,0
73895,0
78172,0
78172,2000
82471,3
82471,1000
86920,143
86920,1000
91218,36
91218,1000
95421,71
99707,0
99707,2000
104160,0
108345,0
112617,0
112618,1000
116798,60
121281,0
125558,0
129873,0
134245,0
138598,0
143090,0
147595,0
152162,0
152162,4000
156707,3
161012,0
165386,0
169725,0
173956,0
173956,1000
178351,4
182839,0
187160,0
187160,1000
191427,1
191427,3000
195791,2
200039,0
204238,0
208514,0
212710,0
217069,0
217069,1000
221297,0
225678,0
230223,0
234579,0
239020,0
243262,0
243262,3000
247580,67
251953,0
256491,0
260684,0
265133,0
269356,0
273911,0
278208,0
282719,0
287175,0
291444,0
295757,0
299998,0
304144,0
308316,0
312695,0
316927,2
321264,0
325482,0
329878,0
334130,0
338507,0
342789,0
347098,1
351467,0
355821,1
360060,0
364287,0
368632,0
373142,0
377400,0
381855,0
386159,0
390326,0
394656,0
398785,1
403062,0
407451,0
411872,0
416169,0
420497,0
424827,0
429173,0
433681,0
433682,1000
438172,10
442399,0
446843,0
451393,0
455673,0
455673,2000
459895,4
464460,0
468708,0
473199,0
477715,0
482218,0
486724,0
491038,2
491038,1000
495444,1
503950,0
508212,0
508212,1000
512662,2
517030,0
521397,0
525702,0
530062,0
534411,1
538762,0
543253,0
547471,0
551844,0
556365,0
556365,1000
560709,1
564938,0
569224,0
573717,0
578283,1
578284,1000
582626,136
582626,1000
586966,0
591454,0
595764,0
600112,0
