"timeMillisSpent","calculateCountPerSecond"
3840,3
11281,0
14956,0
18671,0
22296,0
25984,0
29606,0
40653,0
44254,1
51602,0
55163,1
58800,0
62425,0
66049,0
69767,0
80900,0
84577,0
91887,0
99241,0
106499,0
117592,0
124777,0
128426,0
135757,0
143257,0
150525,0
168864,0
172561,0
176200,2
179844,0
183525,0
190652,0
208907,0
212568,0
216253,0
227368,0
231086,0
234724,0
238329,0
241982,0
245614,0
249288,0
252934,1
256525,0
260177,0
267486,0
271189,0
274789,0
278618,0
282254,0
286080,0
289728,0
293569,0
297381,0
301048,0
304749,1
308356,0
315647,0
330290,0
337745,0
341389,0
348577,0
352333,1
356029,0
359773,0
367194,0
370891,0
374600,0
378354,0
381958,0
385550,0
392941,0
396640,0
400311,0
403924,0
407739,0
411468,0
415180,0
418837,1
422559,0
426248,2
433477,2
437138,1
440833,0
448206,0
451933,1
455603,0
459267,0
466525,1
470185,0
484705,1
492263,0
499609,0
503461,0
507144,0
521952,0
525674,0
529340,0
536620,0
543933,1
547593,1
551381,0
555082,0
558758,0
562444,0
566162,0
569798,2
573365,2
576998,0
584341,1
587934,1
598971,0
602620,0
