"timeMillisSpent","score"
6,"0hard/-1030496soft"
6,"0hard/-1002058soft"
7,"0hard/-982732soft"
71,"0hard/-978293soft"
90,"0hard/-977165soft"
94,"0hard/-960589soft"
243,"0hard/-943964soft"
416,"0hard/-943347soft"
423,"0hard/-941535soft"
579,"0hard/-932453soft"
855,"0hard/-929372soft"
952,"0hard/-900358soft"
1362,"0hard/-895437soft"
1437,"0hard/-893439soft"
1645,"0hard/-893327soft"
1646,"0hard/-887895soft"
1738,"0hard/-885950soft"
1924,"0hard/-876066soft"
2040,"0hard/-873308soft"
2110,"0hard/-872895soft"
2130,"0hard/-872135soft"
2131,"0hard/-867830soft"
2265,"0hard/-865749soft"
2358,"0hard/-859456soft"
2389,"0hard/-858368soft"
2419,"0hard/-855927soft"
2637,"0hard/-855107soft"
2639,"0hard/-847805soft"
2934,"0hard/-847559soft"
3004,"0hard/-845912soft"
3381,"0hard/-841531soft"
3694,"0hard/-840214soft"
3695,"0hard/-839630soft"
