"timeMillisSpent","calculateCountPerSecond"
4349,22
8659,0
13036,0
17344,0
21739,0
25967,0
25967,1000
30488,1
34801,0
39090,0
43528,0
43529,1000
47829,1
52169,0
56496,0
60915,0
65313,0
69578,0
73915,0
78197,0
78197,1000
82529,1
82530,2000
87017,3
91241,0
95454,0
99731,0
104029,0
104029,2000
108316,0
112720,0
112720,1000
117071,4
117072,2000
121502,4
125811,0
125811,2000
130368,4
134598,0
138954,0
138955,3000
143229,0
147666,0
151858,1
156199,0
160626,0
164987,0
169286,0
173792,0
173792,1000
178182,0
178182,1000
182598,13
182598,3000
186877,1
191188,0
195577,0
199967,0
204312,0
208583,0
212860,0
217137,0
221549,0
225709,0
230085,1
234658,0
234658,2000
238934,12
243307,0
247739,0
247739,2000
252082,2
256334,0
256334,1000
260631,0
264976,0
269274,0
273813,0
273813,1000
278125,4
282643,0
282644,2000
287016,89
287016,1000
291271,9
291271,4000
295630,13
300047,0
304594,0
309162,0
313687,0
318050,0
322570,0
326888,0
331375,0
335947,1
340312,0
344657,0
348870,0
353095,1
357501,0
361778,0
366172,0
366172,3000
370470,5
374826,0
379207,1
383426,0
387786,0
392233,0
396496,0
400826,0
405189,1
409607,0
413918,0
418316,0
422700,0
427039,0
431491,0
435735,0
440087,0
440087,2000
444644,39
444644,1000
448967,5
453425,0
453425,2000
457658,9
462248,0
466735,0
471222,0
475561,0
479876,0
484195,0
488471,0
492875,0
497189,0
501532,0
505893,0
510208,0
510208,1000
514556,9
518872,0
518873,5000
523181,9
527537,0
532060,0
536445,0
540725,0
549585,0
553917,0
558237,0
562459,0
566703,0
571224,0
575515,0
579725,0
584091,0
588609,0
592974,0
597190,0
601608,0
