"timeMillisSpent","calculateCountPerSecond"
4452,43
8780,0
12982,0
17389,0
21913,0
21913,1000
26234,198
30674,0
30674,1000
34969,2
39200,0
43587,0
47977,0
52307,0
56631,0
61122,0
65612,0
69851,0
74164,0
78480,0
78480,2000
82946,2
82946,1000
87482,140
87482,1000
91820,36
91820,1000
96194,68
100706,0
100706,2000
104893,0
109122,0
113291,0
113291,1000
117636,57
121922,0
126194,0
130720,0
135044,0
139387,0
143762,0
148181,0
152677,0
152677,4000
156933,3
161286,0
165794,0
170030,0
174428,0
174428,1000
178776,4
183106,0
187438,0
187438,1000
191674,1
191674,3000
195948,2
200258,0
204769,0
209258,0
213570,0
218103,0
218103,1000
222299,0
226476,0
230953,0
235346,0
239764,0
243891,0
243891,3000
248252,66
252581,0
257079,0
261349,0
265670,0
269960,0
274233,0
278520,0
282826,0
287173,0
291743,0
296055,0
300326,0
304600,0
308978,0
313316,0
317553,2
321842,0
326044,0
330399,0
334656,0
339144,0
343395,0
347707,1
352070,0
356342,1
360598,0
365133,0
369347,0
373897,0
378301,0
382789,0
387003,0
391334,0
395895,0
400069,1
404581,0
408850,0
413206,0
417420,0
421717,0
426093,0
430372,0
434885,0
434885,1000
439263,11
443540,0
448058,0
452360,0
456651,0
456651,2000
461081,4
465400,0
469966,0
474472,0
478730,0
483221,0
487362,0
491656,2
491657,1000
496139,1
504892,0
509201,0
509201,1000
513489,2
517719,0
522074,0
526445,0
530749,0
534972,1
539284,0
543485,0
547864,0
552117,0
556350,0
556350,1000
560651,1
564982,0
569330,0
573512,0
577751,1
577751,1000
582104,136
582104,1000
586450,0
590932,0
595294,0
599607,0
603914,0
