"timeMillisSpent","usedMemory","maxMemory"
4517,7246880,1834483712
8863,7849848,1834483712
13270,7849848,1834483712
17784,8452816,1834483712
22298,8453272,1834483712
22298,8453272,1834483712
26678,20945672,1834483712
30993,21557288,1834483712
30993,21557288,1834483712
35326,21557744,1834483712
39529,22161168,1834483712
43843,22163688,1834483712
48377,22766656,1834483712
52903,22766656,1834483712
57233,23361536,1834483712
61451,23361992,1834483712
65970,23965416,1834483712
70374,23965872,1834483712
74645,24569296,1834483712
79147,24569752,1834483712
79147,24569752,1834483712
83664,25167048,1834483712
83664,25167048,1834483712
88228,5159744,1834483712
88228,5159744,1834483712
92693,8114224,1834483712
92693,8114224,1834483712
96984,12235080,1834483712
101394,12839896,1834483712
101394,12839896,1834483712
105654,12840352,1834483712
109991,13437432,1834483712
114534,13437888,1834483712
114534,13437888,1834483712
118874,17561960,1834483712
123193,18159040,1834483712
127580,18161560,1834483712
132130,18750016,1834483712
136482,18750016,1834483712
140898,19346640,1834483712
145180,19347096,1834483712
149486,19944176,1834483712
153740,19944632,1834483712
153740,19944632,1834483712
158299,20533520,1834483712
162774,21126320,1834483712
167089,21128840,1834483712
171482,21725464,1834483712
175794,21725464,1834483712
175794,21725464,1834483712
180089,22313896,1834483712
184625,22910976,1834483712
189114,22911432,1834483712
189114,22911432,1834483712
193567,23508512,1834483712
193567,23508512,1834483712
197829,24105592,1834483712
202089,24106048,1834483712
206395,24705192,1834483712
210705,24705192,1834483712
215072,25301816,1834483712
219367,25301816,1834483712
219368,25301816,1834483712
223650,25898896,1834483712
227948,25899352,1834483712
232264,26496432,1834483712
236645,26496888,1834483712
241079,27085808,1834483712
245650,27088328,1834483712
245650,27088328,1834483712
249939,31813000,1834483712
254274,31813000,1834483712
258594,32409624,1834483712
263146,32410080,1834483712
267490,33007160,1834483712
272016,33007616,1834483712
276260,33597024,1834483712
280582,33597480,1834483712
284929,5339760,1834483712
289461,5342280,1834483712
293802,5944792,1834483712
298173,5944792,1834483712
302686,6530904,1834483712
307029,6531360,1834483712
311238,7126120,1834483712
315696,7126576,1834483712
320250,7705456,1834483712
324529,7705912,1834483712
329086,8294544,1834483712
333350,8294544,1834483712
337651,8880656,1834483712
341973,8880656,1834483712
346234,9467224,1834483712
350490,9467680,1834483712
354954,10054248,1834483712
359280,10054704,1834483712
363835,10633424,1834483712
368187,11222056,1834483712
372582,11222056,1834483712
376897,11824568,1834483712
381176,11824568,1834483712
385503,12411136,1834483712
389743,12411592,1834483712
394218,13014560,1834483712
398454,13015016,1834483712
402811,13602968,1834483712
407060,13605488,1834483712
411210,14191600,1834483712
415666,14191600,1834483712
419883,14777712,1834483712
424081,14778168,1834483712
428523,15364736,1834483712
432887,15365192,1834483712
437229,15951760,1834483712
437229,15951760,1834483712
441469,17116280,1834483712
445714,17118800,1834483712
450307,17700632,1834483712
454631,17700632,1834483712
458817,18286744,1834483712
458818,18286744,1834483712
463314,18865448,1834483712
467601,18865904,1834483712
471911,19452472,1834483712
476216,19452928,1834483712
480572,20039496,1834483712
484779,20042016,1834483712
488988,20628128,1834483712
493503,20628128,1834483712
493503,20628128,1834483712
497989,21206520,1834483712
506611,21789264,1834483712
510919,22375832,1834483712
510919,22375832,1834483712
515267,22978800,1834483712
519566,22979256,1834483712
523840,23567888,1834483712
528391,23567888,1834483712
532695,24154000,1834483712
537006,24154000,1834483712
541551,24740568,1834483712
546019,24741024,1834483712
550539,25327592,1834483712
554901,25328048,1834483712
559216,25907272,1834483712
559216,25907272,1834483712
563430,25909792,1834483712
567761,26488008,1834483712
572262,26488008,1834483712
576629,27065928,1834483712
581200,27652496,1834483712
581200,27652496,1834483712
585539,7754632,1834483712
585540,7754632,1834483712
589915,8330240,1834483712
594261,8330240,1834483712
598543,8905848,1834483712
602973,8906304,1834483712
