"timeMillisSpent","calculateCountPerSecond"
4332,11
8682,0
13140,0
17622,0
21894,0
26224,0
30534,0
34786,0
39214,0
43421,0
47973,1
52216,1
56387,0
60768,1
65107,0
69441,0
73869,0
78185,0
82729,0
87030,0
87030,1000
91268,17
95669,0
100170,0
104532,0
109103,0
113522,0
118002,0
122374,0
126629,0
130912,0
135380,0
139850,0
144061,0
148663,0
152838,0
157185,0
161469,0
165700,0
170077,0
174407,0
178765,0
183016,0
187354,0
191658,0
196049,0
200474,0
204780,0
209112,0
213607,0
217757,0
222124,0
226616,0
231023,0
231024,2000
235354,6
239862,0
244389,0
248744,0
248744,1000
253074,15
253075,1000
257454,6
261993,0
266407,0
270899,0
270899,2000
275168,8
279504,0
283918,0
288261,0
292632,1
296977,0
301475,0
305826,0
310150,0
314484,0
318824,0
323193,0
327585,0
331953,0
336437,0
340841,0
345226,0
349447,0
353709,0
358219,2
362588,0
367091,0
371393,0
375750,0
375750,1000
380345,4
384718,0
389083,2
393432,0
397746,0
402232,0
406532,0
410877,0
415092,0
419420,0
423754,0
428023,0
432271,0
436760,0
441166,0
445747,0
450116,1
454264,0
458514,0
462943,0
467399,0
471776,0
476192,0
480719,0
484986,0
489274,0
493831,1
498392,0
502740,1
507061,0
511389,0
515924,0
524359,0
528570,0
532940,0
541413,0
545794,1
554506,0
558769,0
563143,0
567492,1
571844,0
576157,0
584718,0
589213,0
593755,0
602611,0
