"timeMillisSpent","calculateCountPerSecond"
4203,11
8466,0
13040,0
17516,0
21810,0
26193,0
26194,3000
30585,12
35080,0
39484,1
43841,0
48329,0
52644,0
57000,0
61562,0
66030,0
70313,0
74527,0
78942,0
83213,0
87671,0
92092,0
96449,1
100771,0
105018,0
109266,1
113471,0
117736,0
122299,1
126607,1
130971,0
135306,0
139619,0
144050,1
148327,0
152617,0
156865,0
161183,0
165470,0
169951,0
174391,0
178604,0
182961,0
187245,0
191523,0
195868,0
200249,0
204499,0
208811,0
213306,0
213306,1000
217813,1
222196,0
226519,0
230707,0
235000,0
239527,1
243844,1
248311,0
252574,0
257070,1
261623,0
265999,0
270328,0
274591,1
278869,0
283206,0
287668,0
291929,0
296397,0
300781,0
305133,0
309521,0
309522,1000
314021,0
314022,2000
318367,3
322764,0
322765,1000
326968,3
331326,0
335531,0
339835,0
344343,0
348854,0
353007,0
357311,0
361438,0
365802,0
370137,0
374428,0
378811,0
383112,0
387573,0
392058,0
396388,0
400632,1
404938,0
409098,1
413442,0
417728,0
422212,0
426566,0
430914,0
435161,0
439395,0
439396,6000
443919,6
448016,0
452400,0
456789,0
461130,0
465444,0
469687,0
474107,0
478352,0
482700,0
487100,0
491563,0
496093,1
500413,0
504736,0
508932,0
513384,0
517797,0
522014,0
526314,0
530581,0
535025,1
539406,0
543957,0
548336,0
552614,0
557071,0
561462,0
565744,0
570302,0
574641,0
579176,0
583463,0
587802,0
592098,0
596247,0
600762,0
