"timeMillisSpent","calculateCountPerSecond"
4351,22
8828,0
13177,0
17668,0
22042,0
26357,0
26357,1000
30744,1
35292,0
39638,0
43989,0
43990,1000
48245,1
52561,0
56995,0
61384,0
65583,0
70137,0
74501,0
78966,0
78966,1000
83289,1
83289,2000
87677,3
91860,0
96285,0
100682,0
105020,0
105020,2000
109405,0
113718,0
113718,1000
118021,4
118021,2000
122318,5
126723,0
126723,2000
131056,4
135485,0
139881,0
139881,3000
144286,0
148695,0
153106,1
157438,0
161773,0
166135,0
170659,0
175113,0
175113,1000
179461,0
179462,1000
183778,13
183778,3000
188067,1
192571,0
197089,0
201621,0
205933,0
210445,0
214754,0
218993,0
223247,0
227566,0
231888,1
236434,0
236434,2000
240790,12
245350,0
249643,0
249643,2000
253816,2
258273,0
258273,1000
262604,0
266907,0
271263,0
275609,0
275609,1000
279859,4
284421,0
284421,2000
288754,90
288754,1000
293089,9
293089,4000
297438,13
301729,0
306140,0
310498,0
314762,0
319114,0
323601,0
328177,0
332506,0
336798,1
341325,0
345554,0
349864,0
354394,1
358638,0
362912,0
367256,0
367257,3000
371577,5
375785,0
379951,1
384397,0
388894,0
393348,0
397713,0
402197,0
406726,1
411227,0
415514,0
420106,0
424452,0
429011,0
433280,0
437643,0
441869,0
441869,2000
446076,42
446076,1000
450501,5
455000,0
455000,2000
459429,9
463937,0
468171,0
472672,0
477009,0
481216,0
485554,0
489901,0
494457,0
498971,0
503176,0
507420,0
511725,0
511725,1000
515981,9
520474,0
520475,5000
524845,8
529265,0
533559,0
537766,0
542031,0
550688,0
555058,0
559668,0
564014,0
568362,0
572695,0
576903,0
581303,0
585821,0
590119,0
594674,0
598981,0
603245,0
