"timeMillisSpent","score"
5,"-1hard/-2147483647medium/-1soft"
5,"-1hard/-2147483647medium/-1soft"
5,"-1hard/-2147483647medium/-1soft"
5,"-1hard/-2147483647medium/-1soft"
5,"-1hard/-2147483647medium/-1soft"
5,"-1hard/-2147483647medium/-1soft"
5,"-1hard/-2147483647medium/-1soft"
5,"-1hard/-2147483647medium/-1soft"
5,"-1hard/-2147483647medium/-1soft"
5,"-1hard/-2147483647medium/-1soft"
5,"-1hard/-2147483647medium/-1soft"
5,"-1hard/-2147483647medium/-1soft"
6,"-1hard/-2147483647medium/-1soft"
4400,"0hard/-412medium/-1soft"
8844,"0hard/-418medium/-1soft"
13175,"0hard/-418medium/-1soft"
17457,"0hard/-418medium/-1soft"
21673,"0hard/-416medium/-1soft"
25892,"0hard/-418medium/-1soft"
25892,"-1hard/-2147483647medium/-1soft"
25892,"-1hard/-2147483647medium/-1soft"
25892,"-1hard/-2147483647medium/-1soft"
30070,"0hard/-411medium/-1soft"
34504,"0hard/-344medium/0soft"
38777,"0hard/-344medium/0soft"
43268,"0hard/-354medium/0soft"
43268,"-1hard/-2147483647medium/0soft"
43268,"-1hard/-2147483647medium/0soft"
43268,"-1hard/-2147483647medium/0soft"
43268,"-1hard/-2147483647medium/0soft"
47561,"0hard/-401medium/-1soft"
51826,"0hard/-415medium/-3soft"
56082,"0hard/-417medium/-3soft"
60334,"0hard/-417medium/-3soft"
64552,"0hard/-417medium/-3soft"
68828,"0hard/-403medium/-3soft"
73366,"0hard/-472medium/-4soft"
77610,"0hard/-472medium/-4soft"
77611,"-1hard/-2147483647medium/-1soft"
77611,"-1hard/-2147483647medium/-1soft"
77611,"-1hard/-2147483647medium/-1soft"
81925,"0hard/-417medium/-1soft"
81925,"-1hard/-2147483647medium/-1soft"
81925,"-1hard/-2147483647medium/-1soft"
81925,"-1hard/-2147483647medium/-1soft"
81925,"-1hard/-2147483647medium/-1soft"
81925,"-1hard/-2147483647medium/-1soft"
81925,"-1hard/-2147483647medium/-1soft"
81925,"-1hard/-2147483647medium/-1soft"
86456,"0hard/-386medium/-1soft"
90774,"0hard/-386medium/-1soft"
95133,"0hard/-397medium/-1soft"
99429,"0hard/-418medium/-2soft"
103768,"0hard/-397medium/-1soft"
103768,"-1hard/-2147483647medium/-1soft"
103769,"-1hard/-2147483647medium/-1soft"
107944,"0hard/-416medium/-2soft"
112267,"0hard/-398medium/-1soft"
112267,"-1hard/-2147483647medium/-1soft"
112267,"-1hard/-2147483647medium/-1soft"
112267,"-1hard/-2147483647medium/0soft"
112267,"-1hard/-2147483647medium/-1soft"
112267,"-1hard/-2147483647medium/-1soft"
112267,"-1hard/-2147483647medium/-1soft"
112267,"-1hard/-2147483647medium/-1soft"
112267,"-1hard/-2147483647medium/-1soft"
112267,"-1hard/-2147483647medium/-1soft"
116596,"0hard/-381medium/-1soft"
116596,"-1hard/-2147483647medium/-1soft"
116596,"-1hard/-2147483647medium/-1soft"
