"timeMillisSpent","calculateCountPerSecond"
4152,49
8562,0
13009,0
17452,0
22001,0
26154,0
30497,0
34901,0
39106,0
43639,0
48177,0
52459,0
56996,0
61484,0
65912,0
70398,0
74880,0
79166,0
83715,0
88088,1
92371,0
96762,0
101158,0
101158,1000
105481,8
109786,0
114146,0
118476,0
122881,0
127364,0
127364,2000
131649,5
131649,2000
136028,8
136029,3000
140336,1
144666,0
149082,0
153446,0
157973,0
162303,0
166736,0
170989,0
175353,0
179889,0
179889,1000
184246,2
188448,0
188448,2000
192788,1
197347,0
201673,0
205874,0
205875,5000
210162,31
214582,0
218857,0
218857,1000
223200,8
227428,0
227428,2000
231729,30
231729,1000
236017,0
240369,0
240370,1000
244663,4
244663,1000
248945,5
248945,2000
253244,0
253244,3000
257585,11
257585,2000
262179,8
266487,0
270658,0
274867,0
283514,0
287909,0
287909,1000
292210,2
296433,0
300835,0
305122,0
309465,0
309465,1000
313655,0
318044,0
318045,1000
322430,28
326956,0
326956,2000
331430,2
335770,1
340231,1
344628,0
349124,0
353613,0
358125,0
362378,0
366687,0
371113,0
375378,0
379710,0
384081,0
388274,0
392499,0
396774,0
401049,0
405411,0
405411,1000
409926,1
414088,0
418594,0
423002,0
427311,1
431589,0
435903,0
435903,1000
440279,0
444528,0
444528,1000
448754,75
453015,0
457416,0
457416,1000
461753,23
466131,0
470446,0
474835,1
479367,1
483932,0
488283,0
492598,0
496863,0
501331,0
505858,0
510199,0
514708,0
519109,1
523659,0
523659,3000
528085,6
532483,1
536905,0
550088,0
554584,0
558916,0
576244,0
580611,0
585009,0
589365,0
593912,0
598304,0
602715,1
