"timeMillisSpent","calculateCountPerSecond"
3585,4
18343,0
22039,0
25675,1
29239,0
36666,0
40349,0
44147,1
65863,0
73314,0
76790,0
80371,0
87799,1
91479,0
109782,1
113480,0
117296,0
121194,0
124887,0
139555,1
143409,0
147164,1
154472,0
158156,0
161803,1
165499,0
169099,1
176488,0
180224,0
183906,0
198549,1
213489,0
231752,0
239022,0
242639,0
249870,1
253519,0
257251,2
260907,0
268233,0
279270,1
283043,0
290332,0
297895,0
309038,0
327679,0
331479,1
335252,0
338955,0
342631,0
353887,0
357701,0
361360,1
365032,1
372474,1
379696,0
383349,0
390605,1
394270,0
416312,1
434587,1
438256,0
442110,0
445702,0
460254,0
463927,0
467561,0
471234,0
474907,0
478554,0
500598,0
504286,1
507939,0
511662,1
515325,0
526258,0
533651,1
544746,0
559370,0
574097,1
581623,0
585356,1
589151,0
592792,0
596491,0
600101,1
