"timeMillisSpent","calculateCountPerSecond"
3695,4
14778,0
18620,1
22295,1
29609,0
33147,0
36775,1
40389,1
54884,0
58589,0
62126,0
65823,0
69438,1
73230,2
76905,0
80627,0
88002,0
91566,1
95166,0
106255,1
109874,0
113548,0
117250,0
121096,0
124820,0
132136,0
135930,0
139608,0
143285,0
146948,1
150524,0
154268,0
158117,0
161897,1
165550,0
169239,0
172887,0
176544,0
180261,0
183955,0
187570,0
191444,0
198907,2
202554,0
206308,0
210007,0
217252,0
221034,1
232322,0
236022,0
243509,0
247302,0
254574,0
258378,0
262121,0
265828,1
269502,0
273177,1
276835,0
280555,0
284225,1
287861,1
291608,1
295217,0
302436,1
306042,0
309698,0
313545,0
317153,2
320838,1
324484,0
328229,0
331952,0
335596,0
339202,0
342872,1
346482,0
353715,0
364978,1
368594,0
372205,0
376078,0
379772,0
383540,0
387090,0
390663,0
394313,0
397956,3
401645,2
405344,0
409047,0
412731,2
416345,1
419899,0
423779,0
427623,1
431201,0
434934,0
442277,1
446087,0
449819,0
453533,1
457361,0
460974,0
464628,0
468234,0
471857,0
479302,0
482924,0
486643,0
490326,1
494106,0
497781,0
501509,0
505278,0
508816,0
512441,0
516117,1
519796,0
523445,4
527067,0
530711,1
534365,0
538099,1
541871,0
545486,0
549125,1
556518,0
560295,0
563808,1
567691,0
575000,1
578639,0
582230,0
585982,1
589587,0
593202,0
596754,0
600451,0
