"timeMillisSpent","calculateCountPerSecond"
4394,15
8756,0
13212,0
17761,0
22119,0
26351,1
30559,1
34816,0
39343,1
43564,0
47920,0
52076,0
56332,0
60594,0
65049,0
69439,0
73741,0
78110,0
78110,3000
82494,0
86719,0
91086,0
95372,2
99657,0
104163,0
108481,0
112904,0
117442,0
121901,0
126201,0
130334,0
134661,0
139155,0
143657,0
147981,0
152377,0
152377,3000
156510,21
160862,0
165189,1
169499,0
173854,0
173854,2000
178134,1
178134,1000
182642,0
182643,1000
186879,0
191152,0
195499,0
199848,0
199849,1000
204112,10
208558,0
212891,0
217187,0
217187,1000
221705,2
226024,0
230403,0
234709,0
239207,0
243555,0
247886,0
252265,0
256490,0
260788,0
265084,2
269306,0
273603,1
277986,0
277986,1000
282253,5
282253,1000
286586,1
290938,0
295250,0
299575,0
304002,0
308309,0
312568,0
317103,0
321437,0
325718,0
329984,0
334190,0
338538,0
342868,0
347173,0
351675,0
356194,0
356195,1000
360760,29
365138,0
378376,1
387387,0
391876,0
391876,1000
396156,2
400440,0
404745,2
409229,0
413752,0
422718,0
427092,0
431654,0
435965,0
440247,0
444784,0
449115,0
453607,0
457930,0
462350,0
466757,0
470971,0
475207,0
479589,0
483881,0
488323,0
492867,0
496999,0
496999,1000
501536,1
501536,1000
505890,0
510415,0
510415,2000
514696,17
518972,0
523254,0
527485,0
527485,2000
531848,0
536225,0
540489,0
544923,0
549294,0
553631,1
558029,0
562396,1
566693,0
571110,1
575631,0
580011,0
584525,0
588867,0
588867,5000
593038,3
597395,0
601675,1
