"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
11147,1,2
14793,1,2
18386,1,1
22216,1,1
25702,1,1
29378,1,3
32992,1,1
36695,1,1
40429,1,2
44108,1,3
47932,1,2
51563,1,1
58924,1,2
62665,1,3
66445,1,1
70092,1,2
73743,1,1
77434,1,1
81201,1,1
84846,1,2
88524,1,3
92197,1,3
96026,1,1
103401,1,12
110872,1,2
114695,1,1
118327,1,6
122003,1,2
125830,1,2
129481,1,2
133212,1,2
136895,1,3
140599,1,5
144290,1,2
147803,1,5
151546,1,1
155232,1,2
158965,1,4
162672,1,2
166275,1,4
169932,1,2
173762,1,1
177622,1,1
181248,1,1
185053,1,2
188688,1,1
192528,1,2
196354,1,3
199922,1,3
203641,1,1
207252,1,1
210899,1,3
214548,1,3
218264,1,2
221960,1,3
225816,1,1
229478,1,2
233034,1,1
236683,1,2
240566,1,2
244234,1,6
247944,1,1
251640,1,1
255374,1,2
258976,1,1
262620,1,1
266317,1,1
270144,1,1
273867,1,1
277492,1,5
281066,1,1
284616,1,1
288350,1,2
292005,1,3
295645,1,6
299519,1,5
303150,1,2
306827,1,2
310369,1,1
314053,1,3
317713,1,3
321332,1,3
324887,1,2
328596,1,1
332406,1,1
336080,1,1
339730,1,4
343595,1,1
347327,1,1
351084,1,2
354799,1,3
362341,1,2
366051,1,6
369756,1,1
373546,1,4
377244,1,3
380963,1,1
384767,1,1
388482,1,1
392040,1,6
395790,1,6
399410,1,3
403120,1,1
406670,1,3
410378,1,3
414142,1,1
417804,1,2
421435,1,2
425136,1,1
428966,1,1
432661,1,3
436308,1,1
440004,1,1
447406,1,3
451188,1,2
454979,1,3
462449,1,4
466152,1,1
469621,1,1
473212,1,2
476846,1,6
480528,1,3
484308,1,3
488049,1,1
491673,1,3
495342,1,5
498972,1,1
502588,1,1
506278,1,1
510033,1,2
513778,1,2
517568,1,3
521112,1,3
524836,1,2
528623,1,4
532370,1,1
536051,1,2
539680,1,6
546961,1,2
550630,1,2
554330,1,1
557913,1,2
561623,1,1
565395,1,2
572748,1,6
576397,1,4
580115,1,3
583802,1,1
587485,1,2
591181,1,5
594788,1,1
598535,1,3
602292,0,1
