"timeMillisSpent","calculateCountPerSecond"
3685,4
11147,0
14793,0
18386,0
22216,0
25702,0
29378,0
32992,0
36695,0
40429,0
44108,0
47932,0
51563,0
58924,0
62665,0
66445,0
70092,0
73743,0
77434,0
81201,0
84846,0
88524,0
92197,0
96026,0
103401,1
110872,0
114695,0
118327,1
122003,0
125830,0
129481,0
133212,0
136895,0
140599,1
144290,0
147803,1
151546,0
155232,0
158965,1
162672,0
166275,1
169932,0
173762,0
177622,0
181248,0
185053,0
188688,0
192528,0
196354,0
199922,0
203641,0
207252,0
210899,0
214548,0
218264,0
221960,0
225816,0
229478,0
233034,0
236683,0
240566,0
244234,1
247944,0
251640,0
255374,0
258976,0
262620,0
266317,0
270144,0
273867,0
277492,1
281066,0
284616,0
288350,0
292005,0
295645,1
299519,1
303150,0
306827,0
310369,0
314053,0
317713,0
321332,0
324887,0
328596,0
332406,0
336080,0
339730,1
343595,0
347327,0
351084,0
354799,0
362341,0
366051,1
369756,0
373546,1
377244,0
380963,0
384767,0
388482,0
392040,1
395790,1
399410,0
403120,0
406670,0
410378,0
414142,0
417804,0
421435,0
425136,0
428966,0
432661,0
436308,0
440004,0
447406,0
451188,0
454979,0
462449,0
466152,0
469621,0
473212,0
476846,1
480528,0
484308,0
488049,0
491673,0
495342,1
498972,0
502588,0
506278,0
510033,0
513778,0
517568,0
521112,0
524836,0
528623,1
532370,0
536051,0
539680,1
546961,0
550630,0
554330,0
557913,0
561623,0
565395,0
572748,0
576397,1
580115,0
583802,0
587485,0
591181,1
594788,0
598535,0
602292,0
