"timeMillisSpent","calculateCountPerSecond"
3666,4
11046,0
14718,0
18373,0
22032,0
25794,0
29441,0
36739,0
40357,0
43987,0
47726,0
51552,1
55382,1
59004,0
70131,0
73934,1
77638,0
81289,0
84949,0
88716,0
92405,0
96029,1
99616,1
103259,0
106832,1
110690,0
114408,0
118190,0
121983,0
125646,2
129482,0
133007,0
136632,0
140441,0
144182,0
148010,0
151565,0
155211,0
162663,0
170116,2
173966,0
177634,0
181276,0
184922,0
192362,1
196153,1
199858,1
203486,0
207199,0
211034,0
218350,0
221979,1
225702,0
229383,0
232922,0
236540,0
240217,0
243913,0
247537,0
251223,0
254893,0
258554,0
262278,2
265968,1
269799,0
273517,0
277166,0
280829,0
284694,1
288368,1
295769,0
299390,1
303048,0
306604,0
310287,0
314066,0
321447,1
325155,1
328919,0
332737,0
336266,0
339914,1
343608,0
347294,0
354674,0
358382,0
362066,0
365630,1
369290,0
376821,0
384375,0
388115,0
391779,1
395603,0
399350,0
402951,0
406490,3
410198,0
413929,0
417665,0
421458,2
425065,0
428691,0
432447,0
436263,0
439934,0
443581,1
447399,0
451074,1
454798,1
458442,0
465769,1
469445,0
473059,0
476850,0
480529,1
487805,1
495265,0
498773,0
502384,0
506289,0
509906,1
513504,0
517141,1
520737,0
524521,0
528186,0
531817,0
539137,0
542832,1
546529,0
550212,1
553898,0
557594,2
565010,0
568623,0
572308,0
575955,0
579688,0
583310,0
590813,1
594503,0
601670,0
