"timeMillisSpent","calculateCountPerSecond"
4507,20
8863,0
13207,0
17524,0
21723,0
26011,0
30365,1
34702,0
38906,1
43140,0
47424,0
51767,0
56245,0
60554,0
64851,0
69188,0
73452,0
77822,0
82204,0
86602,0
90919,0
90919,2000
95257,2
99596,0
103924,0
108228,0
112592,0
116844,0
121221,0
125571,0
129930,0
134283,0
138788,0
143172,1
147578,0
151908,0
156113,0
160382,0
164671,0
168969,0
173228,0
177384,0
181887,0
186223,0
190445,0
194752,0
199006,0
203288,0
207703,0
212059,0
216417,0
220793,0
225086,1
229294,0
233546,0
237969,0
242270,1
246544,0
250700,0
255048,1
259257,0
263573,0
267908,0
272426,0
276958,0
281109,0
285475,0
289767,0
294107,0
298651,0
303031,0
307571,0
311945,0
316275,0
320659,0
324994,0
329298,0
333555,0
337841,0
342214,0
346514,0
350839,0
355228,0
359527,0
363816,0
368228,1
372573,0
377047,0
381369,0
385677,0
390174,0
394524,0
398720,0
403048,0
407361,0
411737,0
416016,0
420332,1
424517,1
428933,0
433115,0
437437,0
441757,0
446155,0
450557,0
454892,0
459210,0
463530,0
467838,3
472109,0
476303,0
480870,0
485301,0
489531,0
493906,0
498228,0
502485,0
506775,0
511098,0
515428,0
519798,0
524086,0
528634,0
532993,0
537223,0
541509,0
545810,0
550040,0
554587,0
558836,0
563062,0
567260,0
571614,0
575815,1
580137,0
584621,0
588942,0
593477,0
597773,0
601965,0
