"timeMillisSpent","calculateCountPerSecond"
3588,4
10877,0
14550,1
18367,0
22117,0
25813,0
29572,0
33288,0
36970,0
40733,0
44430,0
48146,0
51810,0
55466,1
59234,0
63127,3
66908,0
70815,0
74438,1
78109,0
81792,0
85407,0
89101,0
92812,0
96514,0
100205,0
103966,1
107593,0
111252,0
118572,1
122323,0
125859,0
129446,0
133166,0
136756,0
140414,1
144078,0
147771,1
151429,1
155088,0
158640,1
162216,0
165936,0
169547,1
173280,1
176926,1
180623,0
184470,0
188002,0
191682,0
195355,0
198986,3
202672,0
206427,1
210152,0
213990,1
217614,0
221270,0
225044,0
228723,0
232488,0
236154,1
239863,0
243697,0
247450,0
251140,0
254787,0
258376,1
262021,2
265659,0
269290,0
272990,0
276545,0
280201,1
283877,0
287403,0
291024,0
294869,1
298648,0
302341,0
305991,0
309625,0
313356,0
317197,0
320821,0
324579,0
328262,0
331958,0
335594,1
339284,0
342984,0
346754,0
350440,0
354207,1
357889,0
365284,0
368894,0
376153,0
383425,1
387099,0
390758,0
394452,0
398099,1
401930,0
405541,1
409252,1
413105,1
416836,0
420458,0
424133,0
427672,1
431290,5
434914,0
438580,0
445995,0
449606,0
453228,1
457061,1
464280,0
471657,0
475274,0
478956,0
482685,0
486338,0
490062,0
493814,1
497486,1
501196,0
504867,0
508724,0
512462,0
516078,0
519730,0
523382,0
527042,0
530858,0
534540,1
538310,0
542041,1
545651,0
549317,0
553142,0
556765,1
560534,0
564147,0
567975,1
571673,1
575276,1
578932,0
582495,0
586225,0
589897,0
593519,0
597147,0
600820,0
