"timeMillisSpent","calculateCountPerSecond"
4367,11
8725,0
13164,0
17403,0
21926,0
26264,0
30576,0
35023,0
39355,0
43784,0
48134,1
52457,1
56752,0
60994,1
65484,0
70044,0
74337,0
78804,0
82960,0
87211,0
87211,1000
91758,16
96238,0
100742,0
105114,0
109488,0
113831,0
118392,0
122795,0
127224,0
131743,0
136031,0
140404,0
144755,0
149023,0
153184,0
157679,0
162247,0
166617,0
171034,0
175569,0
179844,0
184258,0
188617,0
192988,0
197285,0
201675,0
205998,0
210354,0
214829,0
219143,0
223476,0
227846,0
232344,0
232344,2000
236877,5
241329,0
245652,0
250155,0
250155,1000
254490,14
254491,1000
258928,6
263117,0
267379,0
271605,0
271606,2000
276073,8
280484,0
284745,0
288927,0
293473,1
297880,0
302150,0
306552,0
310885,0
315146,0
319416,0
323825,0
328312,0
332526,0
336832,0
340994,0
345503,0
349795,0
354297,0
358644,2
363030,0
367587,0
372051,0
376584,0
376585,1000
380840,4
385343,0
389679,2
394101,0
398508,0
402788,0
407012,0
411216,0
415500,0
419872,0
424194,0
428568,0
432845,0
437344,0
441661,0
446015,0
450285,1
454692,0
458899,0
463272,0
467583,0
472091,0
476615,0
481126,0
485523,0
489926,0
494217,1
498769,0
503100,1
507415,0
511694,0
515934,0
524723,0
528975,0
533210,0
541922,0
546299,1
554732,0
559144,0
563658,0
567964,1
572287,0
576509,0
585293,0
589653,0
602734,0
