"timeMillisSpent","calculateCountPerSecond"
4339,11
8843,0
13375,0
17606,0
21950,0
26477,0
30676,0
34959,0
39312,0
43521,0
48017,0
52381,1
56739,0
61301,0
65428,0
69751,0
74035,0
78290,0
82547,0
86880,0
91201,1
95502,0
99683,0
104117,0
108360,0
112588,0
116891,0
121425,0
125700,1
129853,0
134258,0
138775,0
142974,0
147306,0
151546,0
156028,0
160415,0
160415,1000
164666,2
168893,1
173201,0
177412,0
181770,0
186017,0
190278,0
194565,0
198927,0
203368,0
207812,0
212366,1
216753,0
221131,0
225446,0
229915,0
234134,0
238468,0
242964,0
247255,0
251646,0
255921,0
260099,0
264379,0
268689,1
273066,0
277417,1
281637,0
286159,0
290487,1
294807,0
299015,0
303333,0
307535,0
311680,0
316165,0
320619,0
320619,1000
324894,3
329243,0
333500,0
337832,0
342287,0
346771,0
351086,0
355371,0
359659,0
363926,0
368468,0
372766,0
377081,0
381336,0
385653,0
389921,0
394195,1
398440,0
402756,0
406984,0
411223,0
415520,0
419955,0
424306,0
428598,0
432781,0
437196,1
441373,0
445838,1
450362,0
454673,0
458867,0
463094,0
467439,0
471972,0
476252,0
480757,0
485107,0
489625,0
493999,0
498282,0
502645,0
507017,0
511348,0
515564,0
519874,0
524288,0
528777,0
533210,0
537477,0
541982,0
546292,0
550595,0
554827,0
559118,0
563383,0
567889,0
572090,0
576307,0
580577,0
585075,0
589278,1
593584,0
597977,0
602234,0
