"timeMillisSpent","score"
63,"-1hard/-1medium/-2147483647soft"
64,"-1hard/-1medium/-2147483647soft"
64,"-1hard/-1medium/-2147483647soft"
65,"-1hard/-1medium/-2147483647soft"
66,"-1hard/-1medium/-2147483647soft"
68,"-1hard/-1medium/-2147483647soft"
68,"-1hard/-1medium/-2147483647soft"
69,"-1hard/-1medium/-2147483647soft"
69,"-1hard/-1medium/-2147483647soft"
70,"-1hard/-1medium/-2147483647soft"
70,"-1hard/-1medium/-2147483647soft"
71,"-1hard/-1medium/-2147483647soft"
71,"-1hard/-1medium/-2147483647soft"
4293,"0hard/-1medium/-386soft"
8898,"0hard/-2medium/-404soft"
8899,"-1hard/-1medium/-2147483647soft"
8899,"-1hard/-1medium/-2147483647soft"
13456,"0hard/-2medium/-405soft"
17694,"0hard/-2medium/-405soft"
21935,"0hard/-2medium/-405soft"
26323,"0hard/-2medium/-405soft"
30811,"0hard/-4medium/-476soft"
35047,"0hard/-4medium/-476soft"
39430,"0hard/-4medium/-476soft"
43779,"0hard/-4medium/-476soft"
48045,"0hard/-4medium/-488soft"
52580,"0hard/-4medium/-488soft"
56961,"0hard/-2medium/-417soft"
61503,"0hard/-2medium/-417soft"
66042,"0hard/-2medium/-417soft"
70318,"0hard/-2medium/-417soft"
74576,"0hard/-2medium/-417soft"
78999,"0hard/-2medium/-417soft"
83382,"0hard/-2medium/-417soft"
87959,"0hard/-2medium/-417soft"
92165,"0hard/-2medium/-419soft"
96741,"0hard/-2medium/-401soft"
101129,"0hard/-1medium/-401soft"
105693,"0hard/-1medium/-401soft"
105694,"-1hard/-1medium/-2147483647soft"
105694,"-1hard/-1medium/-2147483647soft"
105695,"-1hard/-1medium/-2147483647soft"
105696,"-1hard/-1medium/-2147483647soft"
105696,"-1hard/-1medium/-2147483647soft"
105697,"-1hard/-1medium/-2147483647soft"
105697,"-1hard/-1medium/-2147483647soft"
105698,"-1hard/-1medium/-2147483647soft"
105698,"-1hard/-1medium/-2147483647soft"
105699,"-1hard/-1medium/-2147483647soft"
105700,"-1hard/-1medium/-2147483647soft"
105702,"-1hard/-1medium/-2147483647soft"
105703,"-1hard/-1medium/-2147483647soft"
105704,"-1hard/-1medium/-2147483647soft"
105704,"-1hard/-1medium/-2147483647soft"
105705,"-1hard/-1medium/-2147483647soft"
105705,"-1hard/-1medium/-2147483647soft"
105706,"-1hard/-1medium/-2147483647soft"
105706,"-1hard/-1medium/-2147483647soft"
105706,"-1hard/-1medium/-2147483647soft"
105707,"-1hard/-1medium/-2147483647soft"
105707,"-1hard/-1medium/-2147483647soft"
105708,"-1hard/-1medium/-2147483647soft"
105708,"-1hard/-1medium/-2147483647soft"
105709,"-1hard/-1medium/-2147483647soft"
105709,"-1hard/-1medium/-2147483647soft"
105710,"-1hard/-1medium/-2147483647soft"
105710,"-1hard/-1medium/-2147483647soft"
105710,"-1hard/-1medium/-2147483647soft"
105711,"-1hard/-1medium/-2147483647soft"
105711,"-1hard/-1medium/-2147483647soft"
105712,"-1hard/-1medium/-2147483647soft"
105712,"-1hard/-1medium/-2147483647soft"
105713,"-1hard/-1medium/-2147483647soft"
105714,"-1hard/-1medium/-2147483647soft"
105714,"-1hard/-1medium/-2147483647soft"
105714,"-1hard/-1medium/-2147483647soft"
105714,"-1hard/-1medium/-2147483647soft"
105715,"-1hard/-1medium/-2147483647soft"
105715,"-1hard/-1medium/-2147483647soft"
105716,"-1hard/-1medium/-2147483647soft"
105716,"-1hard/-1medium/-2147483647soft"
105717,"-1hard/-1medium/-2147483647soft"
105717,"-1hard/-1medium/-2147483647soft"
105717,"-1hard/-1medium/-2147483647soft"
105718,"-1hard/-1medium/-2147483647soft"
105718,"-1hard/-1medium/-2147483647soft"
105719,"-1hard/-1medium/-2147483647soft"
105719,"-1hard/-1medium/-2147483647soft"
105720,"-1hard/-1medium/-2147483647soft"
105721,"-1hard/-1medium/-2147483647soft"
105721,"-1hard/-1medium/-2147483647soft"
105722,"-1hard/-1medium/-2147483647soft"
105722,"-1hard/-1medium/-2147483647soft"
105723,"-1hard/-1medium/-2147483647soft"
105724,"-1hard/-1medium/-2147483647soft"
105724,"-1hard/-1medium/-2147483647soft"
105725,"-1hard/-1medium/-2147483647soft"
105725,"-1hard/-1medium/-2147483647soft"
105726,"-1hard/-1medium/-2147483647soft"
105726,"-1hard/-1medium/-2147483647soft"
105726,"-1hard/-1medium/-2147483647soft"
105727,"-1hard/-1medium/-2147483647soft"
105727,"-1hard/-1medium/-2147483647soft"
105727,"-1hard/-1medium/-2147483647soft"
105728,"-1hard/-1medium/-2147483647soft"
105728,"-1hard/-1medium/-2147483647soft"
105728,"-1hard/-1medium/-2147483647soft"
105729,"-1hard/-1medium/-2147483647soft"
105729,"-1hard/-1medium/-2147483647soft"
105730,"-1hard/-1medium/-2147483647soft"
105730,"-1hard/-1medium/-2147483647soft"
105730,"-1hard/-1medium/-2147483647soft"
105731,"-1hard/-1medium/-2147483647soft"
105731,"-1hard/-1medium/-2147483647soft"
105731,"-1hard/-1medium/-2147483647soft"
105732,"-1hard/-1medium/-2147483647soft"
105732,"-1hard/-1medium/-2147483647soft"
105733,"-1hard/-1medium/-2147483647soft"
105733,"-1hard/-1medium/-2147483647soft"
105733,"-1hard/-1medium/-2147483647soft"
105734,"-1hard/-1medium/-2147483647soft"
105734,"-1hard/-1medium/-2147483647soft"
105734,"-1hard/-1medium/-2147483647soft"
105735,"-1hard/-1medium/-2147483647soft"
105735,"-1hard/-1medium/-2147483647soft"
105735,"-1hard/-1medium/-2147483647soft"
105736,"-1hard/-1medium/-2147483647soft"
105736,"-1hard/-1medium/-2147483647soft"
105736,"-1hard/-1medium/-2147483647soft"
105736,"-1hard/-1medium/-2147483647soft"
105737,"-1hard/-1medium/-2147483647soft"
105737,"-1hard/-1medium/-2147483647soft"
105737,"-1hard/-1medium/-2147483647soft"
105738,"-1hard/-1medium/-2147483647soft"
105738,"-1hard/-1medium/-2147483647soft"
105739,"-1hard/-1medium/-2147483647soft"
105739,"-1hard/-1medium/-2147483647soft"
