"timeMillisSpent","calculateCountPerSecond"
4293,43
8831,0
13196,0
13198,1000
17401,0
17402,1000
21813,1
26220,0
26222,500
30598,2
35159,0
39421,0
39422,3000
43750,7
48001,0
52356,1
56846,0
61124,0
65530,0
69758,0
74310,0
74312,500
78613,5
82992,0
87337,0
87338,1000
91616,1
91619,666
96063,42
96064,1000
100475,4
104819,0
109042,0
109044,500
113656,17
118142,0
122481,0
126970,0
131497,0
135766,0
140035,0
144394,0
148749,0
153130,0
157676,0
157679,666
161999,15
166247,0
174758,0
179120,0
183292,0
183293,1000
187821,1
192382,0
196741,0
201309,0
201311,1500
205654,3
210022,0
214299,0
218644,0
223219,0
227517,0
227519,500
231906,64
236184,0
240724,0
245075,0
249427,0
253761,0
257997,0
262338,0
266649,0
271105,0
275496,0
275500,250
279647,2
283990,0
283991,5000
288417,4
292724,0
297060,0
301336,0
305626,0
305628,500
310065,6
314357,0
318686,0
323038,0
327388,0
331876,0
336155,0
340449,0
349027,0
353441,0
357794,0
362295,0
366622,0
371073,0
375362,0
379623,0
383843,0
388179,0
392576,0
396886,0
401195,0
405446,0
409832,0
414154,0
418462,0
423018,1
427346,0
431650,0
436096,0
440450,0
444779,0
449081,0
453372,0
457891,0
462278,0
466579,0
470970,0
475320,1
479713,0
484092,0
488486,0
493081,0
493084,333
497387,3
501842,0
506158,0
506159,2000
510306,0
514729,0
519184,0
519185,1000
523503,0
523504,1000
527814,10
532144,0
532148,250
536547,1
540962,0
545204,0
549554,0
549555,1000
554015,12
558554,0
562907,0
567215,0
571508,0
575798,0
580198,0
584482,0
589061,0
593448,0
597800,0
602366,0
