"timeMillisSpent","calculateCountPerSecond"
3638,4
10876,0
14669,0
18366,2
22012,0
25815,0
29424,1
33174,1
36885,0
40534,0
44212,0
47999,0
51674,0
55470,0
59171,0
62909,0
66559,0
70214,1
73901,0
77523,1
81111,0
84787,0
88429,0
92078,0
95827,0
99579,0
103190,0
106922,0
110621,0
114224,0
117953,0
121693,0
125353,0
129027,1
132903,0
136613,0
140231,0
143883,0
147579,0
151369,0
155056,0
158850,0
162448,1
166310,0
169934,0
173679,0
177324,0
181069,1
184791,0
188491,0
192086,0
195735,0
199617,0
203322,4
206880,0
210483,0
214149,0
217755,0
221418,0
225064,1
228718,0
232480,0
236211,0
239916,0
243547,0
247191,0
250767,0
254450,0
258147,1
261771,1
265430,1
269066,0
272693,0
276522,0
280322,2
283921,0
287583,0
291263,0
294988,1
298615,0
302395,0
306098,0
309722,1
313438,0
317091,0
320737,0
324387,0
328061,0
331936,0
335447,0
339095,0
342760,0
346515,0
350287,0
353959,0
357715,1
361347,0
365110,0
368774,0
372402,0
375998,0
379601,0
383191,0
386961,0
390580,0
394265,0
397982,0
401635,1
405279,0
409002,1
412626,0
416232,0
419955,0
423651,1
427272,0
431066,0
434943,0
438566,1
442340,0
446127,0
449755,1
453530,0
457191,0
460871,1
464721,0
468389,0
471998,0
475623,1
479271,0
482932,0
486637,0
490117,0
493791,0
497460,0
501195,0
504979,0
508726,0
512400,0
516152,1
519925,0
523639,0
527269,0
530874,1
534411,0
538133,0
541899,0
545513,0
549074,0
552745,1
556388,0
560030,0
563607,0
567375,0
570974,0
574596,0
578256,1
582006,0
585644,0
589496,0
593138,0
596787,0
600423,1
