"timeMillisSpent","calculateCountPerSecond"
4531,68
9053,0
9054,2000
13482,0
17888,0
22253,0
26587,0
30864,0
35141,0
39570,0
44089,0
48482,1
53048,0
57257,0
61594,0
65759,0
70144,0
74358,0
78715,1
83020,0
87370,1
91805,0
96332,0
100883,0
105211,0
105211,3000
109651,148
109651,2000
113848,43
118109,0
122467,0
126752,0
126752,1000
130982,0
135405,0
139932,0
139932,1000
144287,1
144287,1000
148834,12
153250,0
157584,0
161984,0
166342,0
170743,0
175017,0
179374,0
183846,0
188202,0
192527,0
196940,0
201176,0
205567,0
210047,0
214331,0
214331,1000
218597,2
218597,2000
223076,8
227362,0
227362,1000
231871,3
236178,0
236179,1000
240573,7
240573,3000
244998,11
249372,0
253690,0
258103,0
262392,1
266935,0
271339,0
279803,0
279803,3000
284205,4
288584,0
288584,2000
293012,3
297519,0
297519,2000
301657,6
305970,0
310302,0
314607,2
318988,0
323539,0
327917,0
332174,0
332174,2000
336571,5
340975,0
345379,0
349880,0
354191,0
358724,0
363243,0
367626,0
372060,0
376597,1
380934,1
385319,0
389918,0
394315,1
398875,0
403154,0
407525,0
412084,0
416481,0
420796,0
425181,0
429502,0
433974,0
438313,0
442687,0
447107,0
451354,0
460184,0
464507,0
473260,1
477552,0
481881,0
486449,0
490818,0
490819,1000
495211,77
499639,0
499639,1000
503957,0
508510,0
513045,0
517300,0
521672,0
526063,0
530571,0
534923,0
539460,0
543691,0
548031,0
552277,0
556621,0
560940,0
565340,0
569731,0
574268,0
578612,1
582946,0
587478,0
591867,0
591867,1000
596362,9
600966,0
