"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
4,1,2
4290,1,1
8674,1,2
12919,1,2
17220,1,1
21599,1,4
25837,1,1
30327,1,2
34723,1,1
39077,1,2
43264,1,3
47602,1,6
51853,1,5
56124,1,1
60472,1,5
64843,1,2
69087,1,1
73235,1,1
77694,1,1
82024,1,1
86250,1,3
86250,1,1
86251,1,1
86251,1,5
86251,1,2
86251,1,1
86252,1,2
86252,1,9
86252,1,3
86252,1,1
86252,1,3
86253,1,2
86253,1,3
86253,1,3
86253,1,1
86253,1,5
86253,1,3
86253,1,1
86254,1,2
86254,1,1
86254,1,12
86254,1,10
86254,1,2
86254,1,1
90479,1,1
94758,1,2
99306,1,1
103804,1,4
108083,1,3
112435,1,4
116703,1,2
120990,1,3
125347,1,1
129652,1,1
134165,1,3
138558,1,2
142914,1,4
147108,1,4
151511,1,1
156017,1,2
160593,1,1
165164,1,3
169660,1,4
173997,1,3
178255,1,1
182643,1,2
186864,1,2
191154,1,2
195577,1,1
199920,1,4
204230,1,1
208531,1,2
213032,1,1
217320,1,2
221826,1,3
226196,1,2
230682,1,3
230682,1,2
230682,1,2
230682,1,1
230682,1,6
230683,1,2
230683,1,1
230683,1,3
230683,1,2
230683,1,2
230683,1,2
234898,1,6
239212,1,2
243747,1,3
247979,1,1
247979,1,1
247979,1,1
247979,1,1
247979,1,1
247979,1,1
247980,1,4
247980,1,8
247980,1,2
247980,1,2
247980,1,5
247980,1,1
247980,1,4
247981,1,7
247981,1,1
247981,1,3
247981,1,1
247981,1,1
247982,1,3
247982,1,1
247982,1,3
247982,1,2
247983,1,1
247983,1,2
247983,1,1
247983,1,2
247984,1,3
247984,1,3
252413,1,1
252414,1,1
252414,1,4
252414,1,2
252414,1,1
252414,1,2
252414,1,1
252415,1,3
252415,1,10
252415,1,3
256825,1,4
261310,1,1
265639,1,1
269795,1,1
269795,1,2
269795,1,10
269796,1,2
269796,1,3
269796,1,1
269796,1,2
269796,1,1
269797,1,4
269797,1,4
269797,1,4
269798,1,4
274229,1,1
278522,1,2
282756,1,2
287113,1,2
291632,1,5
295918,1,1
300246,1,2
304648,1,3
308982,1,2
313433,1,1
317795,1,2
321982,1,1
326412,1,4
330688,1,1
334914,1,1
339164,1,2
343481,1,1
347780,1,3
352245,1,2
356730,1,10
361105,1,2
365589,1,3
370097,1,3
374352,1,2
374352,1,1
374352,1,8
374353,1,1
374353,1,2
374353,1,1
374353,1,4
374353,1,3
378732,1,1
383098,1,4
387498,1,9
391715,1,3
395843,1,1
400194,1,1
404591,1,1
408988,1,1
413345,1,1
417605,1,4
421839,1,4
426227,1,2
430724,1,2
435152,1,2
439420,1,4
443785,1,1
448119,1,8
452668,1,3
457172,1,1
461544,1,3
465856,1,4
470077,1,2
474314,1,1
478865,1,1
483130,1,3
487631,1,2
491967,1,5
496548,1,1
501036,1,5
505271,1,2
509585,1,1
513872,1,1
518224,1,1
522777,1,2
527153,1,1
531526,1,1
536033,1,8
544961,1,12
549330,1,8
553568,1,4
557830,1,1
562110,1,4
566597,1,2
575219,1,8
579501,1,6
588304,1,2
592841,1,1
597090,1,2
601417,1,2
