"timeMillisSpent","calculateCountPerSecond"
4321,11
8620,0
12940,0
17569,0
21909,0
26373,0
30787,0
35180,0
39431,0
44029,0
48382,0
52832,1
57293,0
61548,0
65893,0
70261,0
74602,0
78982,0
83495,0
88018,0
92451,1
96817,0
101331,0
105735,0
110027,0
114431,0
118755,0
123071,0
127419,1
131754,0
136072,0
140337,0
144763,0
149401,0
153983,0
158406,0
162778,0
162779,1000
167236,2
171659,1
176021,0
180478,0
185014,0
189329,0
193903,0
198353,0
202592,0
207149,0
211407,0
215737,1
220145,0
224538,0
228832,0
233010,0
237300,0
241662,0
246040,0
250489,0
254780,0
259096,0
263663,0
267887,0
272254,1
276804,0
281314,1
285647,0
290001,0
294406,1
298994,0
303361,0
307751,0
312076,0
316513,0
320974,0
325507,0
325507,1000
330046,2
334583,0
338934,0
343357,0
347744,0
352152,0
356698,0
361084,0
365410,0
369766,0
374153,0
378458,0
382966,0
387400,0
391908,0
396208,0
400810,1
405231,0
409739,0
414015,0
418434,0
422703,0
427010,0
431389,0
435850,0
440170,0
444563,1
448938,0
453204,1
457612,0
462040,0
466463,0
471069,0
475578,0
480143,0
484693,0
489253,0
493650,0
498040,0
502367,0
506944,0
511453,0
515753,0
520128,0
524665,0
528956,0
533351,0
537772,0
542301,0
546700,0
551250,0
555601,0
559958,0
564300,0
568687,0
573077,0
577555,0
582118,0
586642,0
590980,0
595298,0
599651,1
604032,0
