"timeMillisSpent","calculateCountPerSecond"
3775,3
11205,0
14938,0
18609,0
22257,0
25935,0
29710,1
33451,0
37184,0
40931,0
44675,0
48525,0
52281,0
55900,0
59685,0
63366,0
66973,0
70835,0
74445,0
78116,0
81910,0
85729,0
89342,0
92992,0
96681,0
100340,1
104051,0
107936,0
111757,0
115468,0
119217,0
122946,2
126476,1
130174,1
133820,1
137421,1
141101,0
144642,0
148186,0
151704,0
155334,0
158983,0
162680,0
166242,0
169977,1
173722,0
177381,0
181094,0
184794,0
188406,0
192144,0
195680,0
199397,0
203052,0
206885,0
210522,3
214271,0
217913,0
221659,1
225260,0
229122,0
232810,0
236649,0
240319,0
243941,0
247501,0
251116,0
254707,0
258356,0
262054,1
265741,0
269514,0
273211,0
276901,0
280671,1
284348,2
287988,0
291644,0
295317,0
299204,0
302875,0
306589,0
310284,1
313868,1
317541,0
321245,0
324884,0
328517,1
332191,1
335905,0
339536,1
343366,0
346937,0
350636,0
354274,1
358028,0
361734,0
365412,0
369055,0
372718,0
376437,0
380216,0
383848,0
387463,1
391090,0
394796,2
398659,0
402356,1
406085,0
409755,0
413348,0
416945,0
420617,1
424328,0
428013,0
431687,0
435295,0
438921,0
442733,1
446448,0
450082,0
453716,0
457303,0
460941,1
464531,0
468196,0
471871,0
475674,0
479349,0
483154,1
486883,0
490531,0
494324,0
497937,1
501700,0
505331,0
508927,1
512577,0
516243,0
519886,0
523713,2
527353,0
530968,0
534593,0
538291,0
541987,0
545572,0
549271,0
553124,1
556843,0
560600,0
564320,0
568004,0
571674,0
575412,0
579201,0
582779,1
586375,0
590013,0
593578,0
597310,0
600925,0
