"timeMillisSpent","calculateCountPerSecond"
3704,4
10996,0
14568,1
18174,0
21952,0
25574,0
29178,0
33031,0
36557,0
40254,0
44042,0
47657,0
55062,0
58743,1
62400,1
66281,0
69946,0
73672,0
80962,0
84635,0
88367,1
92082,0
95743,1
99472,2
103121,0
106863,0
110536,0
114236,0
118011,1
121697,0
128896,0
132579,0
136312,0
140046,0
143703,1
147371,0
150999,0
154612,0
158261,1
161920,0
165485,0
169240,0
172925,1
176549,0
180239,1
187807,0
191630,0
195483,0
199156,0
202874,0
206586,0
213959,1
217614,0
221383,0
225033,0
232299,0
236110,0
239797,0
243445,0
247119,0
250808,0
254476,0
258174,0
261849,0
265457,0
269128,0
272836,0
276506,1
280168,0
284030,0
291424,0
295153,0
298962,1
302660,0
306312,0
309982,0
313629,0
317283,0
320954,0
324651,0
328286,0
332035,0
335787,1
339458,2
343262,0
346852,0
350485,2
354212,0
357782,0
365132,0
368836,0
376255,1
380022,1
383696,0
387373,0
402005,0
405724,0
409410,0
413086,0
416860,0
420548,0
424215,1
427839,0
431499,0
435322,0
439108,1
442935,0
446630,0
450373,0
453997,0
457570,0
461238,0
464946,0
472219,0
475974,0
479668,0
483339,0
486989,0
490696,0
498188,0
501892,1
505503,0
509200,1
513080,0
516772,1
520453,0
524330,0
528123,0
531798,0
535460,0
539128,0
542777,1
546413,0
550157,0
557451,0
564724,0
576111,0
579771,2
583432,1
587138,0
590809,0
598095,0
601817,0
