"timeMillisSpent","calculateCountPerSecond"
4307,11
8868,0
13084,0
17279,0
21613,0
26025,0
30350,0
34686,0
39148,0
43519,0
47808,1
51991,1
56328,0
60696,1
65052,0
69463,0
74005,0
78231,0
82404,0
86724,0
86724,1000
91104,16
95376,0
99732,0
103992,0
108340,0
112754,0
117078,0
121312,0
125850,0
130126,0
134517,0
138789,0
143325,0
147569,0
151979,0
156505,0
160824,0
165164,0
169505,0
173851,0
178176,0
182729,0
187044,0
191520,0
196070,0
200435,0
204851,0
209220,0
213430,0
217657,0
221852,0
226136,0
230512,0
230512,2000
234880,6
239219,0
243531,0
247862,0
247862,1000
252203,14
252203,1000
256572,6
260863,0
265405,0
269890,0
269890,2000
274208,8
278506,0
282775,0
287313,0
291678,1
296031,0
300516,0
305043,0
309384,0
313717,0
317959,0
322319,0
326625,0
331104,0
335668,0
340152,0
344409,0
348624,0
352883,0
357116,2
361277,0
365681,0
369858,0
374195,0
374196,1000
378566,4
383100,0
387444,2
391772,0
396118,0
400439,0
404791,0
409112,0
413445,0
417796,0
422039,0
426440,0
430669,0
435251,0
439789,0
443927,0
448245,1
452695,0
457080,0
461426,0
465770,0
470304,0
474687,0
478911,0
483322,0
487675,0
492072,1
496326,0
500626,1
505190,0
509553,0
513911,0
518423,0
522651,0
527051,0
531573,0
535986,1
544602,1
549109,1
553398,0
557830,0
562140,0
566332,0
574968,0
579343,1
588186,0
592535,0
596935,0
601481,0
