"timeMillisSpent","calculateCountPerSecond"
4194,12
8422,0
12822,0
17355,0
21707,0
26107,0
30433,0
35012,0
39322,0
43682,0
48185,1
52369,1
56734,0
60978,1
65342,0
69798,0
74128,0
78523,0
82733,0
86941,0
86941,1000
91329,16
95842,0
100350,0
104624,0
108945,0
113216,0
117517,0
121805,0
126035,0
130444,0
134708,0
138924,0
143373,0
147746,0
152298,0
156485,0
160798,0
165257,0
169694,0
174074,0
178390,0
182738,0
187056,0
191345,0
195598,0
200009,0
204332,0
208639,0
212970,0
217558,0
221840,0
226100,0
230429,0
230430,2000
234648,6
239177,0
243421,0
247960,0
247961,1000
252350,14
252351,1000
256550,7
260828,0
265370,0
269723,0
269723,2000
273966,8
278488,0
282857,0
286981,0
291518,1
295860,0
300409,0
304814,0
309184,0
313558,0
317957,0
322211,0
326357,0
330654,0
334910,0
339118,0
343291,0
347502,0
351957,0
356507,2
360812,0
365216,0
369623,0
374147,0
374148,1000
378568,4
383009,0
387194,2
391651,0
395993,0
400290,0
404729,0
409050,0
413322,0
417693,0
422225,0
426548,0
430890,0
435137,0
439506,0
443790,0
448149,1
452399,0
456957,0
461420,0
465834,0
470129,0
474471,0
478976,0
483350,0
487782,0
492378,1
496767,0
501161,1
505440,0
509992,0
514410,0
523233,0
527566,0
531923,0
540551,0
544975,1
553608,0
558116,0
562568,0
566952,1
571496,0
575994,0
584850,0
589088,0
593476,0
597908,0
602406,0
