"timeMillisSpent","calculateCountPerSecond"
4405,16
8950,0
13263,1
17767,0
22356,0
26693,0
31067,0
35367,1
39553,0
43850,0
48186,0
52609,0
57012,0
61195,0
65372,1
69713,0
74011,0
78526,0
82868,0
87145,0
91519,0
95853,0
100259,0
104781,0
108981,1
113408,0
117940,0
122266,0
126664,0
131032,0
135198,0
139552,0
144132,0
148628,0
152997,0
157454,0
161701,0
166175,0
170502,1
175057,0
179454,0
183838,0
188219,0
192470,0
196774,0
201322,0
205541,0
205541,1000
209748,4
214116,0
218412,0
222572,0
226869,0
231405,0
235779,0
240312,0
244676,0
249022,1
253568,0
257806,0
262365,0
266701,0
271116,0
275466,0
279826,0
284388,0
288745,0
293040,0
297562,0
301914,0
306093,0
310501,0
314890,0
319187,0
323568,0
327877,0
332080,0
336420,0
340844,0
345292,0
349630,2
354169,1
358333,0
362846,0
367270,1
371710,0
376043,0
380274,0
384636,0
389095,0
393515,0
397860,0
402346,0
406865,0
411132,0
415410,0
419797,0
423928,0
428232,0
432622,0
437015,0
441418,0
445929,0
450442,0
454844,0
459308,0
463561,0
467871,0
472263,0
476480,0
480659,0
485190,0
489735,0
494030,0
498561,0
503051,0
507462,0
511779,0
516196,0
520392,0
524843,0
529354,0
533719,0
538047,0
542456,0
546686,0
551053,0
555418,0
559676,0
564008,2
568368,0
572914,0
577142,0
581376,0
585920,0
590204,0
594495,0
598863,0
603394,0
