"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
5,1,6
5,1,7
5,1,2
6,1,2
6,1,2
6,1,3
6,1,3
4405,1,1
8950,1,2
13263,1,6
17767,1,2
22356,1,2
26693,1,1
31067,1,1
35367,1,5
39553,1,1
43850,1,1
48186,1,1
52609,1,3
57012,1,1
61195,1,1
65372,1,6
69713,1,1
74011,1,1
78526,1,4
82868,1,3
87145,1,1
91519,1,1
95853,1,3
100259,1,1
104781,1,4
108981,1,7
113408,1,1
117940,1,2
122266,1,1
126664,1,1
131032,1,3
135198,1,2
139552,1,1
144132,1,1
148628,1,1
152997,1,1
157454,1,1
161701,1,2
166175,1,1
170502,1,5
175057,1,1
179454,1,1
183838,1,2
188219,1,1
192470,1,1
196774,1,2
201322,1,2
205541,1,1
205541,1,1
205541,1,1
205541,1,4
205541,1,1
205541,1,1
205542,1,3
205542,1,2
205542,1,3
205542,1,1
209748,1,4
214116,1,3
218412,1,1
222572,1,1
226869,1,1
231405,1,3
235779,1,2
240312,1,2
244676,1,1
249022,1,6
253568,1,3
257806,1,4
262365,1,1
266701,1,2
271116,1,1
275466,1,2
279826,1,3
284388,1,4
288745,1,1
293040,1,2
297562,1,1
301914,1,2
306093,1,2
310501,1,1
314890,1,1
319187,1,2
323568,1,2
327877,1,1
332080,1,2
336420,1,1
340844,1,1
345292,1,2
349630,1,10
354169,1,5
358333,1,4
362847,1,3
367270,1,5
371710,1,1
376043,1,2
380274,1,1
384636,1,4
389095,1,1
393515,1,1
397860,1,1
402346,1,2
406865,1,2
411132,1,1
415410,1,4
419797,1,3
423928,1,3
428232,1,1
432622,1,1
437015,1,2
441418,1,1
445929,1,1
450442,1,1
454844,1,2
459308,1,1
463561,1,3
467871,1,1
472263,1,1
476480,1,1
480659,1,1
485190,1,3
489735,1,1
494030,1,4
498561,1,1
503051,1,2
507462,1,2
511779,1,1
516196,1,2
520392,1,2
524843,1,1
529354,1,1
533719,1,1
538047,1,1
542456,1,2
546686,1,1
551053,1,1
555418,1,1
559676,1,1
564008,1,9
568368,1,1
572914,1,2
577142,1,1
581376,1,2
585920,1,1
590204,1,2
594495,1,2
598863,1,1
603394,1,1
