"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
5,1,1
6,1,23
6,1,2
6,1,1
6,1,2
6,1,9
6,1,3
6,1,3
7,1,1
7,1,1
7,1,1
7,1,7
7,1,1
7,1,3
7,1,6
8,1,2
8,1,3
8,1,3
8,1,2
8,1,1
8,1,2
8,1,1
8,1,5
9,1,5
9,1,1
9,1,3
9,1,3
9,1,2
9,1,1
9,1,1
4409,1,2
8671,1,2
13052,1,1
17388,1,3
21689,1,3
25941,1,3
30439,1,4
34856,1,2
39143,1,2
43435,1,1
47828,1,2
52077,1,2
56443,1,4
60606,1,1
64844,1,1
69162,1,1
73428,1,2
77698,1,2
82232,1,1
86512,1,1
90936,1,1
95163,1,4
99448,1,1
103649,1,2
107906,1,1
112446,1,1
116743,1,5
121045,1,2
125354,1,1
129744,1,3
134059,1,1
138270,1,4
142541,1,1
146744,1,2
151248,1,6
155518,1,4
160010,1,1
164444,1,12
168717,1,4
172989,1,1
177163,1,8
181697,1,8
185998,1,7
190345,1,4
194643,1,1
198939,1,1
203505,1,10
208038,1,1
212290,1,5
216487,1,3
220734,1,19
225002,1,5
229270,1,2
233676,1,1
238157,1,1
242460,1,1
246812,1,3
251066,1,1
255512,1,1
259871,1,5
264431,1,2
268826,1,1
273329,1,4
277822,1,3
282036,1,2
286545,1,3
286545,1,4
286545,1,7
286546,1,8
290873,1,2
295180,1,6
299469,1,1
303835,1,6
308214,1,1
312484,1,3
316807,1,10
321139,1,2
325612,1,5
330189,1,1
334538,1,1
338914,1,1
343290,1,1
347622,1,4
351954,1,5
356119,1,1
360493,1,1
365024,1,10
369354,1,3
373593,1,2
377884,1,3
382381,1,1
386658,1,1
390914,1,1
395468,1,1
399837,1,5
404324,1,1
408582,1,1
412989,1,1
417364,1,5
421558,1,9
425892,1,3
430271,1,3
434610,1,9
438889,1,2
443105,1,4
447412,1,1
451732,1,8
456046,1,6
460441,1,4
464946,1,4
469245,1,3
473674,1,1
478022,1,14
482387,1,1
486542,1,1
490839,1,2
495082,1,1
499416,1,1
503959,1,2
508254,1,2
512578,1,1
516978,1,1
521383,1,3
525657,1,1
530033,1,2
534214,1,6
538490,1,2
542747,1,2
547003,1,2
551289,1,2
555532,1,2
559775,1,1
564192,1,1
568522,1,3
572889,1,5
577361,1,1
581660,1,1
585956,1,1
590153,1,3
594694,1,1
599177,1,17
603479,1,1
