"timeMillisSpent","calculateCountPerSecond"
4341,44
8894,0
13205,0
17785,0
22321,0
22321,1000
26564,202
31113,0
31114,1000
35430,2
39726,0
44046,0
48606,0
52999,0
57403,0
61835,0
66059,0
70641,0
74999,0
79317,0
79318,2000
83588,3
83588,1000
88152,139
88152,1000
92441,36
92441,1000
96807,68
101388,0
101389,2000
105707,0
110244,0
114678,0
114678,1000
119186,55
123669,0
127840,0
131979,0
136373,0
140700,0
145209,0
149485,0
153938,0
153938,4000
158361,3
162797,0
167197,0
171744,0
175959,0
175960,1000
180489,4
184909,0
189457,0
189458,1000
193833,1
193833,3000
198405,2
202673,0
206902,0
211234,0
215383,0
219597,0
219597,1000
223917,0
228331,0
232866,0
237154,0
241409,0
245684,0
245684,3000
250220,63
254663,0
259029,0
263575,0
267982,0
272163,0
276489,0
280867,0
285182,0
289585,0
293798,0
298102,0
302362,0
306669,0
311036,0
315393,0
319737,2
324107,0
328465,0
333018,0
337319,0
341901,0
346210,0
350629,1
354891,0
359311,1
363896,0
368244,0
372581,0
376955,0
381261,0
385822,0
390134,0
394651,0
398958,0
403259,1
407813,0
412139,0
416343,0
420708,0
425079,0
429480,0
433701,0
438242,0
438242,1000
442635,11
446901,0
451201,0
455746,0
460030,0
460030,2000
464297,4
468613,0
473029,0
477341,0
481905,0
486477,0
490709,0
495085,2
495085,1000
499406,1
508342,0
512664,0
512664,1000
516909,2
521218,0
525743,0
530138,0
534469,0
538752,1
543006,0
547413,0
551710,0
556137,0
560524,0
560524,1000
564963,1
569318,0
573756,0
578180,0
582713,1
582714,1000
586986,139
586986,1000
591314,0
595678,0
600044,0
