"timeMillisSpent","calculateCountPerSecond"
4490,45
8971,0
13227,0
17626,0
21996,0
26559,0
30962,0
35528,0
40028,0
44358,0
48661,0
53107,0
57393,0
61718,0
66261,0
70751,0
75105,0
79487,0
83807,0
88178,1
92542,0
96828,0
101242,0
101242,1000
105498,8
109715,0
113979,0
118487,0
122988,0
127265,0
127266,2000
131610,5
131611,2000
135921,8
135921,3000
140445,1
144934,0
149257,0
153739,0
158358,0
162868,0
167222,0
171526,0
175794,0
180327,0
180327,1000
184837,2
189168,0
189168,2000
193692,1
198047,0
202351,0
206818,0
206818,5000
211223,30
215854,0
220278,0
220279,1000
224600,8
228831,0
228831,2000
233184,30
233184,1000
237540,0
241837,0
241837,1000
246156,4
246156,1000
250474,5
250475,2000
254938,0
254939,3000
259354,11
259354,2000
263854,9
268425,0
272842,0
277211,0
286071,0
290336,0
290336,1000
294680,2
298891,0
303199,0
307520,0
312021,0
312021,1000
316396,0
320956,0
320956,1000
325173,29
329436,0
329436,2000
333675,2
338095,1
342660,1
347220,0
351451,0
355774,0
360078,0
364484,0
369003,0
373486,0
378022,0
382403,0
386764,0
391328,0
395694,0
400077,0
404655,0
409151,0
409151,1000
413577,1
417969,0
422443,0
426793,0
430972,1
435299,0
439619,0
439619,1000
443913,0
448473,0
448474,1000
452793,73
457413,0
461832,0
461832,1000
466211,23
470577,0
474908,0
479326,1
483682,2
488030,0
492487,0
496866,0
501153,0
505678,0
510177,0
514645,0
518946,0
523337,1
527688,0
527688,3000
532172,6
536505,1
540852,0
554121,0
558554,0
563159,0
581110,0
585327,0
589619,0
593817,0
598149,0
602566,0
