"timeMillisSpent","calculateCountPerSecond"
4376,11
8845,0
13058,0
17423,0
21933,0
26364,0
30752,0
35159,0
39482,0
43820,0
48344,0
52691,1
56956,0
61380,0
65700,0
70059,0
74565,0
78930,0
83359,0
87551,0
91992,1
96268,0
100514,0
104761,0
109330,0
113661,0
117982,0
122540,0
126798,1
130966,0
135365,0
139651,0
143882,0
148150,0
152614,0
156887,0
161170,0
161170,1000
165571,2
170060,1
174313,0
178662,0
182927,0
187206,0
191729,0
195980,0
200311,0
204557,0
209096,0
213625,1
218096,0
222372,0
226873,0
231158,0
235475,0
239623,0
243907,0
248241,0
252577,0
257061,0
261540,0
265723,0
270189,1
274738,0
279010,1
283561,0
287961,0
292468,1
296962,0
301506,0
305817,0
310352,0
314597,0
318795,0
323088,0
323088,1000
327453,2
331763,0
336143,0
340557,0
344937,0
349324,0
353586,0
357945,0
362108,0
366681,0
371037,0
375396,0
379737,0
384121,0
388331,0
392898,0
397184,1
401613,0
405898,0
410337,0
414649,0
418988,0
423323,0
427559,0
431924,0
436244,0
440518,1
444843,0
449202,1
453546,0
457918,0
462233,0
466566,0
470762,0
475088,0
479340,0
483527,0
487898,0
492224,0
496476,0
500744,0
505113,0
509639,0
513934,0
518318,0
522644,0
526985,0
531128,0
535405,0
539583,0
543932,0
548485,0
553041,0
557405,0
561730,0
566112,0
570388,0
574907,0
579261,0
583601,0
587998,0
592521,1
597048,0
601360,0
