"timeMillisSpent","calculateCountPerSecond"
4497,11
8874,0
13171,0
17572,0
21876,0
26391,0
30760,0
35121,0
39437,0
43930,0
48475,0
52761,1
57062,0
61405,0
65939,0
70216,0
74520,0
78936,0
83395,0
87746,0
91978,1
96314,0
100633,0
105036,0
109312,0
113608,0
117948,0
122380,0
126787,1
131090,0
135316,0
139813,0
144296,0
148676,0
153184,0
157719,0
162111,0
162111,1000
166480,2
170735,1
175094,0
179520,0
183895,0
188274,0
192728,0
197236,0
201613,0
205898,0
210162,0
214473,1
218794,0
223097,0
227428,0
231902,0
236170,0
240566,0
245081,0
249327,0
253722,0
258101,0
262454,0
266644,0
271042,1
275308,0
279617,1
284135,0
288711,0
293043,1
297340,0
301651,0
305953,0
310322,0
314661,0
319017,0
323452,0
323452,1000
327890,2
332468,0
336955,0
341197,0
345735,0
350300,0
354651,0
358984,0
363295,0
367574,0
371973,0
376286,0
380605,0
384865,0
389100,0
393662,0
397960,1
402268,0
406685,0
410956,0
415387,0
419806,0
424353,0
428897,0
433323,0
437525,0
441692,1
446178,0
450585,1
455080,0
459432,0
463770,0
468058,0
472633,0
476857,0
481264,0
485528,0
489918,0
494332,0
498834,0
503383,0
507728,0
512043,0
516438,0
520924,0
525229,0
529759,0
534179,0
538528,0
542920,0
547296,0
551614,0
555818,0
560126,0
564383,0
568657,0
572962,0
577312,0
581857,0
586300,0
590644,0
595016,1
599290,0
603655,0
