"timeMillisSpent","score"
5,"-1hard/0medium/-2147483647soft"
4513,"0hard/-1medium/-448soft"
8872,"0hard/-1medium/-448soft"
13266,"0hard/-1medium/-472soft"
17751,"0hard/-1medium/-472soft"
21951,"0hard/-1medium/-472soft"
26521,"0hard/-1medium/-546soft"
30719,"0hard/-1medium/-546soft"
34940,"0hard/-1medium/-546soft"
39462,"0hard/-2medium/-546soft"
43981,"0hard/-2medium/-546soft"
48385,"0hard/-2medium/-546soft"
52783,"0hard/-2medium/-546soft"
57105,"0hard/-4medium/-587soft"
61454,"0hard/-4medium/-587soft"
