"timeMillisSpent","score"
3876,"0hard/0medium/-209soft"
48091,"0hard/0medium/-202soft"
125177,"0hard/0medium/-199soft"
380177,"0hard/0medium/-193soft"
591418,"0hard/0medium/-191soft"
