"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
11126,1,2
14714,1,4
18536,1,1
22269,1,1
25975,1,1
29837,1,3
33462,1,1
37167,1,1
41035,1,2
44598,1,3
48431,1,1
52064,1,1
55734,1,6
59394,1,3
63138,1,13
66731,1,1
70398,1,2
73912,1,4
77634,1,1
81259,1,1
84782,1,1
88420,1,1
92104,1,1
95888,1,1
99506,1,2
103207,1,5
106926,1,3
110550,1,1
114247,1,3
117953,1,2
121642,1,1
125432,1,1
129078,1,3
132698,1,2
136409,1,3
140102,1,4
143772,1,1
147410,1,1
150982,1,1
154643,1,1
158514,1,5
162126,1,2
165824,1,1
169553,1,1
173184,1,2
176933,1,2
180485,1,1
184241,1,2
187962,1,1
191682,1,2
195182,1,1
198841,1,1
202488,1,3
206348,1,2
209994,1,1
213653,1,2
217269,1,1
220896,1,2
224588,1,2
228341,1,2
232001,1,3
235625,1,3
239286,1,1
243075,1,1
246596,1,4
250210,1,1
253902,1,2
257566,1,1
261247,1,2
264958,1,6
268555,1,6
272165,1,1
275821,1,2
279572,1,3
283095,1,3
286770,1,1
290534,1,2
294209,1,1
298026,1,5
301597,1,5
305310,1,3
308921,1,2
312608,1,1
316362,1,1
320120,1,1
323979,1,5
327666,1,2
331435,1,4
335048,1,3
338826,1,3
342449,1,2
346225,1,3
349772,1,2
353383,1,6
357218,1,5
360750,1,3
364455,1,3
368256,1,8
371923,1,2
375558,1,4
379288,1,1
382968,1,1
386730,1,3
390459,1,1
394102,1,1
397843,1,5
401417,1,4
405006,1,2
408678,1,4
412373,1,3
416109,1,4
419885,1,2
423556,1,2
427360,1,4
430864,1,3
434467,1,3
438102,1,2
441711,1,1
445410,1,7
448934,1,1
452644,1,4
456262,1,2
459861,1,3
463646,1,1
467290,1,3
471152,1,1
474849,1,1
478490,1,2
482153,1,2
485944,1,5
489654,1,1
493309,1,1
497106,1,1
500731,1,6
504387,1,1
508170,1,5
511734,1,1
515502,1,5
519222,1,5
522846,1,3
526553,1,2
530274,1,1
533862,1,5
537478,1,4
541207,1,1
544875,1,1
548561,1,4
552283,1,1
556098,1,1
559863,1,2
563596,1,2
567267,1,1
570973,1,2
574690,1,2
578358,1,5
582033,1,5
585725,1,4
589421,1,2
593078,1,10
596721,1,1
600462,1,1
