"timeMillisSpent","calculateCountPerSecond"
4374,34
8769,0
13102,0
17380,0
21767,0
26125,0
30528,0
34720,0
39292,0
43604,0
47825,0
52178,0
56727,0
56727,2000
61245,0
65826,0
70211,0
74723,0
79168,0
83411,0
87708,0
87708,1000
92289,0
92289,1000
96500,1
96501,1000
100869,14
105172,0
109522,0
113996,0
118313,0
118313,4000
122852,2
127265,0
131589,0
135954,0
135954,2000
140445,0
144682,0
144683,1000
149011,1
149011,1000
153330,0
157780,0
162323,0
162324,1000
166683,0
166684,3000
171200,17
171200,1000
175587,24
179908,0
184162,0
188749,0
193144,0
197483,0
197483,4000
201695,0
201695,1000
205962,7
205962,1000
210336,143
210336,2000
214679,12
218892,0
223221,0
227515,0
227515,1000
231809,10
231809,3000
236383,7
240862,0
245401,0
249568,0
253823,0
253824,1000
258377,23
262698,1
266895,0
271093,1
275515,0
279731,0
284103,0
288653,0
292997,0
297509,0
302069,0
302070,2000
306276,4
310768,0
310768,1000
315199,1
319544,1
324090,0
328613,0
333213,0
333213,1000
337529,1
337529,3000
341935,46
346257,0
350575,0
350576,6000
354939,5
359198,0
363707,0
367960,0
372353,1
376678,0
381005,0
385345,1
389707,0
389707,1000
394068,9
398401,0
402705,0
407048,0
411324,0
411324,1000
415729,146
420103,0
420103,1000
424685,5
424685,2000
429064,4
429064,1000
433386,2
437608,0
441895,0
446091,0
450621,0
454915,0
459220,0
463613,0
467963,0
472201,0
476532,0
480841,0
485380,0
489737,0
494353,0
498638,1
498638,2000
502921,0
502921,1000
507354,9
511678,0
511678,2000
515877,4
520160,0
524483,0
528819,0
533122,1
537647,1
541877,0
546146,0
550446,0
554745,0
558976,0
563490,0
567856,0
572114,1
576393,2
576393,1000
580608,3
580608,3000
585135,2
585136,2000
589312,127
593662,0
597918,0
602452,0
