"timeMillisSpent","calculateCountPerSecond"
4536,242
8909,0
13335,0
17902,2
22177,0
26485,0
31016,0
35252,0
39765,0
44133,1
48511,0
57272,0
61654,0
66051,0
70609,0
75099,0
79447,0
83759,0
88032,0
92353,0
96782,1
101065,0
105438,0
109761,0
114173,0
123023,0
127421,0
131862,1
136393,0
145592,0
149905,0
154354,0
158673,0
163086,0
167700,0
172234,0
176599,0
180999,0
185302,0
189664,0
194029,0
198495,0
203044,0
207276,0
211727,1
216070,0
220632,0
224982,0
229409,0
233963,1
238379,0
242970,0
247357,0
264795,0
269038,0
273294,0
277681,0
281995,0
286534,0
290743,0
294937,0
303677,0
307847,2
312199,0
316602,0
321142,0
325415,0
329805,0
334098,0
338524,0
343038,0
347375,0
351719,0
356212,0
365182,0
369520,1
373990,0
378442,0
382739,1
387177,1
391725,0
396092,0
400445,0
404786,0
409222,0
413577,0
418013,0
422260,0
426842,0
431162,0
435517,0
439941,0
444209,0
448583,0
453117,0
466182,0
470598,0
475119,0
479566,0
483875,0
488359,0
497166,0
501667,0
506049,0
510572,0
528272,0
536865,0
541046,0
549949,0
554508,0
558817,0
563162,0
567548,0
571892,0
576313,0
580743,0
598496,0
602883,0
