"timeMillisSpent","calculateCountPerSecond"
4454,11
4454,5000
8820,5
13373,0
17518,0
22022,0
26430,0
30686,1
34964,0
39305,0
43679,0
47984,0
52378,0
56717,0
60886,0
65298,0
69874,0
74108,0
78437,1
82650,0
86899,0
91153,0
95392,0
99784,1
104205,0
108691,1
112973,0
117303,0
121578,0
126142,0
130423,0
134708,0
139219,1
143472,0
147723,0
152121,0
156469,0
160657,1
165184,0
169474,0
173836,1
178364,1
182751,1
186992,0
191273,0
195507,0
200007,1
204270,1
208769,0
213062,0
217394,0
221767,0
226213,0
230633,0
235101,1
239521,0
243812,1
248041,1
252251,0
256690,0
261239,1
265775,0
270263,2
274637,0
278971,0
283204,0
287572,1
292131,0
296648,0
300874,0
305425,0
309955,0
314397,0
318889,0
323224,0
327784,0
332270,0
336560,0
340922,0
345280,0
349576,0
353884,0
358416,0
362722,0
367251,0
371746,0
376079,0
380655,0
384980,0
389330,0
393718,1
397918,0
397918,1000
402135,0
406511,0
411029,0
415355,0
419715,0
424104,0
428438,0
432666,0
437017,1
441557,0
445748,0
450116,0
454425,1
458654,0
462941,0
467475,0
471764,0
476272,0
480626,0
484922,0
489169,0
493479,0
497846,0
502223,0
506443,0
510820,0
515030,0
519571,0
523927,1
528116,1
532435,0
536775,0
541044,0
545497,0
549999,0
554523,0
558879,0
563208,0
567448,0
571753,1
576047,0
580599,0
584982,0
589223,0
593573,0
598091,0
602647,0
