"timeMillisSpent","usedMemory","maxMemory"
5677,12291424,1834483712
28680,13741944,1834483712
51531,15185088,1834483712
73851,16634840,1834483712
85227,17110728,1834483712
90916,17586168,1834483712
102366,18086640,1834483712
108037,18572320,1834483712
119460,19055480,1834483712
130804,20014072,1834483712
187875,23378048,1834483712
205164,24345736,1834483712
261989,27718840,1834483712
327337,30161560,1834483712
338916,30637384,1834483712
355994,31596912,1834483712
367322,32556088,1834483712
378843,33031088,1834483712
412910,11322728,1834483712
424261,12320816,1834483712
429301,12321272,1834483712
452283,13768928,1834483712
469550,14741888,1834483712
475254,15228824,1834483712
481082,15715760,1834483712
515270,17663320,1834483712
526734,18142472,1834483712
532402,18629408,1834483712
543831,19133216,1834483712
572140,21107720,1834483712
589330,22090320,1834483712
600792,22577712,1834483712
