"timeMillisSpent","calculateCountPerSecond"
4262,15
8585,0
13105,0
17591,0
21846,0
26233,0
30543,0
34863,0
39105,0
43530,1
47786,0
52179,1
56661,1
60983,0
65457,0
69894,0
74223,0
78504,1
82810,0
87103,0
91584,0
96065,0
100361,0
104893,0
109205,0
113500,0
117729,1
122026,0
126432,0
130634,0
134951,0
139309,0
143904,0
148203,0
152496,0
156761,0
161032,0
165428,0
169869,0
174213,0
178407,0
182711,1
187138,0
191528,0
195911,0
200121,0
204609,0
209096,0
213429,0
213430,1000
217750,21
221978,0
226307,0
230463,0
234861,0
239183,0
243544,0
247736,0
251892,0
256221,0
260562,0
264868,0
269196,0
273739,0
278155,0
282485,0
286788,0
291041,0
295419,0
299784,0
304159,0
308513,0
312805,0
317157,0
321457,0
325968,0
330312,0
334649,0
338963,0
343439,0
347820,0
352133,0
356366,0
360619,0
365111,0
369529,0
373737,0
378125,0
382400,0
386884,0
391210,0
395578,0
400008,0
404335,0
408789,0
413042,0
417211,0
421518,0
425862,0
430384,0
434581,0
438994,0
443378,0
447675,1
452149,0
456425,0
460700,0
464972,0
469267,0
473556,0
478077,0
482365,0
486840,0
491062,0
495427,0
499835,0
504339,0
508659,0
513005,1
517292,0
521619,0
526124,0
530410,0
534708,0
539085,0
539085,2000
543402,1
547673,0
551985,0
556291,0
560566,0
565140,0
569658,0
574162,0
578687,0
583076,0
587441,0
591633,0
595927,0
600302,0
