"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
10952,1,2
14660,1,1
18490,1,1
22230,1,3
29550,1,3
40640,1,8
47889,1,5
51548,1,3
55154,1,3
62586,1,3
70065,1,11
77481,1,9
81139,1,1
84970,1,1
88771,1,3
96078,1,3
99740,1,1
103340,1,1
107099,1,3
129037,1,24
136089,1,2
143589,1,4
151084,1,21
154726,1,2
162117,1,6
169352,1,2
173008,1,2
176682,1,3
180294,1,5
183886,1,4
187587,1,1
198658,1,8
202256,1,3
205995,1,1
213403,1,4
217025,1,6
224326,1,11
227951,1,3
235377,1,3
239263,1,3
246438,1,2
250088,1,1
253800,1,4
272262,1,11
283516,1,6
287225,1,1
290995,1,1
294738,1,1
298602,1,1
302217,1,2
305916,1,5
309599,1,2
313225,1,2
320859,1,8
324357,1,2
328082,1,2
331751,1,1
335435,1,1
339128,1,1
342968,1,4
350240,1,3
361128,1,5
364940,1,1
368640,1,2
372403,1,1
376245,1,3
379964,1,2
383455,1,1
387138,1,3
394573,1,8
398363,1,1
401888,1,1
409500,1,7
420704,1,7
424474,1,2
435379,1,7
439015,1,3
442688,1,1
450063,1,2
453676,1,2
457518,1,3
461180,1,1
464862,1,4
468595,1,1
472183,1,1
475976,1,5
479683,1,4
483261,1,1
486959,1,1
490543,1,1
497909,1,5
501524,1,1
505245,1,1
508942,1,2
512555,1,2
516242,1,1
519955,1,5
523725,1,1
527589,1,1
542573,1,9
546297,1,3
550088,1,1
553737,1,6
557415,1,1
561076,1,3
564966,1,1
568541,1,2
579620,1,6
587019,1,4
590685,1,2
594320,1,2
601537,1,3
