"timeMillisSpent","calculateCountPerSecond"
4334,34
8727,0
12982,0
17254,0
21543,0
25815,0
30109,0
34574,0
38799,0
43184,0
47567,0
51885,0
56155,0
56155,2000
60460,0
64904,0
69444,0
73765,0
78316,0
82653,0
87045,0
87046,1000
91479,0
91480,1000
95928,1
95929,1000
100258,15
104570,0
108829,0
113073,0
117376,0
117377,4000
121607,3
125822,0
130046,0
134377,0
134377,2000
138830,0
143060,0
143060,1000
147397,1
147397,1000
151701,0
156029,0
160321,0
160321,1000
164853,0
164854,3000
169136,18
169136,1000
173457,24
177862,0
182249,0
186769,0
191148,0
195457,0
195457,4000
199808,0
199808,1000
204238,6
204238,1000
208506,146
208506,2000
213050,11
217624,0
222069,0
226321,0
226321,1000
230609,10
230609,3000
234925,7
239318,0
243542,0
247863,0
252165,0
252165,1000
256753,23
261241,1
265422,0
269893,1
274295,0
278629,0
282989,0
287293,0
291864,0
296304,0
300595,0
300595,2000
304892,4
309261,0
309261,1000
313585,1
318008,1
322488,0
327030,0
331430,0
331430,1000
335838,1
335838,3000
340142,47
344525,0
348771,0
348771,6000
353134,5
357345,0
361716,0
366073,0
370380,1
374646,0
378902,0
383205,1
387631,0
387632,1000
391874,9
396157,0
400387,0
404706,0
408918,0
408918,1000
413457,141
417801,0
417801,1000
422083,6
422083,2000
426588,4
426589,1000
431007,2
435513,0
440080,0
444434,0
448762,0
453240,0
457502,0
462013,0
466398,0
470687,0
474936,0
479240,0
483746,0
488026,0
492408,0
496632,1
496633,2000
501196,0
501196,1000
505522,9
510074,0
510074,2000
514570,3
518871,0
523175,0
527562,0
531848,1
536410,1
541024,0
545361,0
549675,0
553944,0
558313,0
562509,0
566966,0
571421,1
575631,2
575632,1000
579962,3
579962,3000
584294,2
584294,2000
588634,122
592997,0
597377,0
601718,0
