"timeMillisSpent","calculateCountPerSecond"
3645,4
10988,0
14613,0
18257,0
21894,0
25601,0
29300,0
33148,0
36781,1
40477,0
44287,1
47943,0
51624,1
55253,0
58889,0
62573,1
66271,0
69928,0
73686,0
77393,1
81151,0
84844,0
88516,0
92200,1
95905,1
99628,0
103268,0
106915,0
110572,0
114245,0
117856,0
121555,0
125169,0
129040,1
132668,0
136277,0
139900,0
143680,0
147401,0
151073,1
154764,0
158405,0
162233,0
165975,0
169636,0
173321,2
177042,0
180689,3
184265,0
187977,0
191507,0
195162,0
198808,0
202531,0
206344,0
210029,0
213679,0
217263,0
221042,1
224746,0
228413,0
232105,0
235773,0
239393,0
242985,1
246672,0
250372,0
254204,0
257801,0
261582,0
265176,0
269013,1
272645,1
276268,1
279778,0
283378,1
286983,2
290693,0
294425,0
298117,0
301805,0
305455,0
309145,1
312831,1
316527,0
320116,0
323837,0
327459,0
331322,0
335131,0
338801,0
342524,0
346277,0
349971,0
353702,0
357403,1
361143,0
364911,0
368585,0
372244,1
375822,0
379526,1
383201,0
386873,0
390533,0
394253,0
397973,0
401633,1
405376,0
409157,1
412749,0
416344,0
420020,1
423675,0
427325,1
431155,0
434833,0
438496,1
442250,0
446025,0
449696,1
453584,1
457288,1
460937,0
464589,0
468327,1
471931,1
475658,2
479339,0
483128,0
486775,0
490528,0
494190,0
497980,0
501725,0
505508,0
509131,0
512823,0
516471,0
520149,1
523762,0
527586,0
531332,0
535064,0
538697,1
542385,0
546103,0
549812,0
553702,0
557329,0
560914,0
564699,0
568289,0
571987,0
575684,0
579270,2
583053,0
586768,0
590537,0
594255,0
597941,0
601615,1
