"timeMillisSpent","calculateCountPerSecond"
4697,234
9253,0
13717,0
18001,2
22289,0
26497,0
31063,0
35249,0
39640,0
43947,1
48240,0
56612,0
60975,0
65390,0
69730,0
74091,0
78312,0
82849,0
87132,0
91453,0
95834,1
100234,0
104772,0
109081,0
113491,0
122114,0
126517,0
130961,1
135387,0
143945,0
148285,0
152803,0
157231,0
161572,0
165995,0
170424,0
175020,0
179372,0
183718,0
188126,0
192516,0
197037,0
201548,0
205935,0
210168,1
214562,0
219133,0
223610,0
228136,0
232571,1
236770,0
241150,0
245749,0
263315,0
267700,0
272089,0
276493,0
280857,0
285471,0
289796,0
294043,0
302771,0
307160,2
311710,0
316285,0
320754,0
325082,0
329485,0
333799,0
338117,0
342545,0
346989,0
351365,0
355755,0
364566,0
368927,1
373303,0
377725,0
382249,1
386574,1
390924,0
395462,0
399780,0
404346,0
408738,0
413164,0
417517,0
421874,0
426275,0
430813,0
435306,0
439630,0
444196,0
448579,0
452879,0
466126,0
470505,0
475048,0
479331,0
483858,0
488461,0
497581,0
501866,0
506233,0
510648,0
528313,0
537027,0
541429,0
549907,0
554211,0
558637,0
563103,0
567510,0
571871,0
576109,0
580464,0
598273,0
602694,0
