"timeMillisSpent","calculateCountPerSecond"
4333,34
8875,0
13199,0
17486,0
21798,0
26051,0
30301,0
34769,0
39128,0
43445,0
47936,0
52277,0
56657,0
56658,2000
60922,0
65281,0
69473,0
73739,0
78179,0
82304,0
86599,0
86600,1000
91118,0
91118,1000
95475,1
95475,1000
99988,14
104465,0
108830,0
113372,0
117626,0
117626,4000
122116,2
126398,0
130839,0
135214,0
135214,2000
139599,0
144027,0
144027,1000
148347,1
148347,1000
152621,0
156961,0
161288,0
161289,1000
165818,0
165819,3000
170258,17
170258,1000
174552,24
179078,0
183346,0
187660,0
191928,0
196455,0
196456,4000
200754,0
200755,1000
205150,7
205150,1000
209472,145
209473,2000
213745,12
218084,0
222608,0
226910,0
226911,1000
231333,10
231333,3000
235553,8
240132,0
244431,0
248699,0
253205,0
253206,1000
257767,23
262262,1
266630,0
271147,1
275521,0
279944,0
284299,0
288657,0
293024,0
297299,0
301563,0
301564,2000
305882,4
310259,0
310260,1000
314763,1
318961,1
323335,0
327825,0
332207,0
332208,1000
336450,1
336451,3000
340849,46
345135,0
349311,0
349312,6000
353639,5
357948,0
362142,0
366510,0
371029,1
375482,0
379708,0
384207,1
388730,0
388730,1000
393241,9
397790,0
401970,0
406494,0
410835,0
410835,1000
415375,141
419580,0
419581,1000
423870,6
423871,2000
428256,4
428256,1000
432448,2
436947,0
441195,0
445553,0
449803,0
453974,0
458496,0
462913,0
467247,0
471475,0
475745,0
480232,0
484442,0
488698,0
493023,0
497348,1
497348,2000
501801,0
501801,1000
506282,9
510657,0
510658,2000
515231,3
519556,0
524082,0
528605,0
532845,1
537050,1
541326,0
545707,0
550023,0
554277,0
558531,0
562758,0
567049,0
571516,1
575777,2
575777,1000
580083,3
580084,3000
584535,2
584536,2000
588866,123
593068,0
597356,0
601646,0
