"timeMillisSpent","score"
3,"0hard/-602383soft"
4,"0hard/-581561soft"
10,"0hard/-566319soft"
12,"0hard/-556257soft"
44,"0hard/-555413soft"
74,"0hard/-547391soft"
168,"0hard/-546870soft"
209,"0hard/-536254soft"
240,"0hard/-535249soft"
241,"0hard/-518032soft"
344,"0hard/-517542soft"
345,"0hard/-508161soft"
372,"0hard/-507436soft"
372,"0hard/-503030soft"
448,"0hard/-502351soft"
455,"0hard/-489056soft"
751,"0hard/-474252soft"
1285,"0hard/-471645soft"
1293,"0hard/-465183soft"
1395,"0hard/-464373soft"
